"","Sample","Treatment","Replicate","Colony","Core","Date","C.Ssid","D.Ssid","TotalSH","logC.SH","logD.SH","logSH","D.Prp","Community"
"623","30-23_2017-12-14","Control","R2","30","30-23",2017-12-14,0.000590539871738443,0,0.000590539871738443,-3.22875077461032,NA,-3.22875077461032,0,"C"
"624","23-68_2017-12-14","Control","R2","23","23-68",2017-12-14,0,0.0126801888062357,0.0126801888062357,NA,-1.89687427982212,-1.89687427982212,1,"D"
"625","30-26_2017-12-14","Control","R2","30","30-26",2017-12-14,0.00028027572315688,0,0.00028027572315688,-3.55241451820693,NA,-3.55241451820693,0,"C"
"626","20-29_2017-12-14","N","R2","20","20-29",2017-12-14,0.000101316642246418,0,0.000101316642246418,-3.99431921167675,NA,-3.99431921167675,0,"C"
"627","20-33_2017-12-14","N","R2","20","20-33",2017-12-14,0.000308643034371884,0,0.000308643034371884,-3.51054351998632,NA,-3.51054351998632,0,"C"
"628","23-72_2017-12-14","Control","R2","23","23-72",2017-12-14,1.20135035697217e-05,0.012221733588538,0.0122337470921077,-4.92033031823392,-1.91286718733922,-1.91244050190241,0.999018002948788,"D"
"629","23-75_2017-12-14","Control","R2","23","23-75",2017-12-14,0,0.00534930642673216,0.00534930642673216,NA,-2.27170252350577,-2.27170252350577,1,"D"
"630","23-79_2017-12-14","Control","R2","23","23-79",2017-12-14,0,0.00801839414691726,0.00801839414691726,NA,-2.09591259966643,-2.09591259966643,1,"D"
"631","24-16_2017-12-14","Control","R2","24","24-16",2017-12-14,0.000903080813553376,2.95290933680512e-05,0.000932609906921427,-3.04427338444851,-4.52974988697657,-3.0302999754369,0.0316628561941055,"C"
"632","24-19_2017-12-14","Control","R2","24","24-19",2017-12-14,0.00135172873678165,0.000284634361842554,0.00163636309862421,-2.86911045331959,-3.54571267186315,-2.78612032277216,0.173943278286992,"C"
"633","24-23_2017-12-14","Control","R2","24","24-23",2017-12-14,0.00145947165136516,0.00013698826516907,0.00159645991653423,-2.83580433628765,-3.86331663423482,-2.79684198113113,0.08580751934346,"C"
"634","27-57_2017-12-14","Control","R2","27","27-57",2017-12-14,1.01396712781356e-05,0.0112103651338564,0.0112205048051346,-4.99397612433265,-1.95038024172827,-1.94998760393969,0.999096326640002,"D"
"635","20-39_2017-12-14","N","R2","20","20-39",2017-12-14,0.000228489678790504,0,0.000228489678790504,-3.64113341286139,NA,-3.64113341286139,0,"C"
"636","23-80_2017-12-14","N","R2","23","23-80",2017-12-14,4.53260881121199e-05,0.0369484901850111,0.0369938162731233,-4.34365176129937,-1.43240330335075,-1.43187086466005,0.998774765820929,"D"
"637","24-17_2017-12-14","N","R2","24","24-17",2017-12-14,0.00183638920330912,0.000537760633606823,0.00237414983691594,-2.73603526924791,-3.26941099317461,-2.62449187540153,0.226506611017181,"C"
"638","24-21_2017-12-14","N","R2","24","24-21",2017-12-14,0.00151468910283599,0.000657017698469085,0.00217170680130508,-2.81967649902878,-3.1824229314388,-2.66319880853556,0.302535175592881,"C"
"639","24-24_2017-12-14","N","R2","24","24-24",2017-12-14,0.00158771915229014,0.000630475418492698,0.00221819457078284,-2.79922631639101,-3.20033184140032,-2.6540003620141,0.284229087383525,"C"
"640","24-27_2017-12-14","N","R2","24","24-27",2017-12-14,0.00153909930262471,0,0.00153909930262471,-2.81273335860214,NA,-2.81273335860214,0,"C"
"641","27-67_2017-12-14","N","R2","27","27-67",2017-12-14,0,0.0120916317799011,0.0120916317799011,NA,-1.91751508663414,-1.91751508663414,1,"D"
"642","27-75_2017-12-14","N","R2","27","27-75",2017-12-14,3.18444171971185e-05,0.0200938382422943,0.0201256826594914,-4.49696669497714,-1.69693709818288,-1.6962493795205,0.998417722383091,"D"
"643","27-86_2017-12-14","N","R2","27","27-86",2017-12-14,2.16850256895979e-05,0.0259550092568067,0.0259766942824963,-4.6638400590193,-1.58577881189477,-1.58541611678167,0.999165212268591,"D"
"644","27-97_2017-12-14","N","R2","27","27-97",2017-12-14,1.60104848779158e-05,0.0273138711344122,0.0273298816192901,-4.79559551526281,-1.5636167439038,-1.56336224947091,0.999414176574164,"D"
"645","28-13_2017-12-14","N","R2","28","28-13",2017-12-14,8.38722944075671e-05,0.0184875611369507,0.0185714334313583,-4.0763814762753,-1.73312037681404,-1.73115457405755,0.995483800713738,"D"
"646","20-46_2017-12-14","N","R2","20","20-46",2017-12-14,0.000994809034346368,0.00385129407631991,0.00484610311066628,-3.00226027934404,-2.41439331834252,-2.31460734960483,0.794719796168432,"D"
"647","28-21_2017-12-14","N","R2","28","28-21",2017-12-14,5.17936420936697e-05,0.0117786859471601,0.0118304795892538,-4.28572354861585,-1.92890315757349,-1.92699764939196,0.995622016698231,"D"
"648","28-30_2017-12-14","N","R2","28","28-30",2017-12-14,0.000270599645738965,0.00147123733385895,0.00174183697959791,-3.56767277630349,-2.83231726305002,-2.75899249351552,0.844646973908299,"D"
"649","22-27_2017-12-14","N","R2","22","22-27",2017-12-14,5.55710602990831e-06,0.016122150546187,0.0161277076522169,-5.25515131677143,-1.79257702778851,-1.79242735764155,0.999655431128233,"D"
"650","22-33_2017-12-14","N","R2","22","22-33",2017-12-14,0,0.0221037349940084,0.0221037349940084,NA,-1.65553433490161,-1.65553433490161,1,"D"
"651","22-41_2017-12-14","N","R2","22","22-41",2017-12-14,0,0.00549575991659293,0.00549575991659293,NA,-2.25997224777826,-2.25997224777826,1,"D"
"652","23-70_2017-12-14","N","R2","23","23-70",2017-12-14,0,0.0249632921095729,0.0249632921095729,NA,-1.60269814131569,-1.60269814131569,1,"D"
"653","23-73_2017-12-14","N","R2","23","23-73",2017-12-14,0,0.0246872553437261,0.0246872553437261,NA,-1.6075271909645,-1.6075271909645,1,"D"
"654","23-76_2017-12-14","N","R2","23","23-76",2017-12-14,1.50045746536731e-05,0.0292491246595566,0.0292641292342103,-4.82377631134749,-1.53388712654634,-1.53366439396237,0.999487270763002,"D"
"655","30-16_2017-12-14","N","R2","30","30-16",2017-12-14,0.00105203163209179,0,0.00105203163209179,-2.97797120178267,NA,-2.97797120178267,0,"C"
"656","22-34_2017-12-14","NP","R2","22","22-34",2017-12-14,5.40702654133021e-06,0.0267695075752216,0.0267749146017629,-5.26704149860914,-1.5723596175815,-1.57227190567042,0.999798056254455,"D"
"657","22-38_2017-12-14","NP","R2","22","22-38",2017-12-14,0,0.0245249421742793,0.0245249421742793,NA,-1.61039200794072,-1.61039200794072,1,"D"
"658","22-42_2017-12-14","NP","R2","22","22-42",2017-12-14,0,0.0205715917597615,0.0205715917597615,NA,-1.68673210277609,-1.68673210277609,1,"D"
"659","23-71_2017-12-14","NP","R2","23","23-71",2017-12-14,0,0.023270023713995,0.023270023713995,NA,-1.63320317413261,-1.63320317413261,1,"D"
"660","23-74_2017-12-14","NP","R2","23","23-74",2017-12-14,0,0.00826598715801149,0.00826598715801149,NA,-2.08270527377111,-2.08270527377111,1,"D"
"661","23-78_2017-12-14","NP","R2","23","23-78",2017-12-14,7.55733803512624e-06,0.00816006665240724,0.00816762399044237,-5.12163115162017,-2.08830629386201,-2.08790426389799,0.999074720133546,"D"
"662","23-81_2017-12-14","NP","R2","23","23-81",2017-12-14,1.52344750940103e-05,0.0106702204494511,0.0106854549245451,-4.8171725048612,-1.97182660784909,-1.97120698337227,0.998574279223338,"D"
"663","24-18_2017-12-14","NP","R2","24","24-18",2017-12-14,0.00148908633030132,0.000333264135078815,0.00182235046538014,-2.8270801231433,-3.47721142133933,-2.73936809797549,0.182875984290594,"C"
"664","24-22_2017-12-14","NP","R2","24","24-22",2017-12-14,0.00210761574206131,0.000724118750502083,0.00283173449256339,-2.67620856628409,-3.14019020664986,-2.54794746913912,0.255715623199753,"C"
"665","30-21_2017-12-14","N","R2","30","30-21",2017-12-14,0.00249344238681095,0,0.00249344238681095,-2.60320066208735,NA,-2.60320066208735,0,"C"
"666","24-28_2017-12-14","NP","R2","24","24-28",2017-12-14,0.00266182596910482,0.00609680934548582,0.00875863531459063,-2.57482034222278,-2.21489738567319,-2.05756355610508,0.696091243270445,"D"
"667","27-68_2017-12-14","NP","R2","27","27-68",2017-12-14,5.45688696461306e-06,0.00792806760545863,0.00793352449242324,-5.26305504221342,-2.10083265512313,-2.1005338331668,0.999312173678946,"D"
"668","27-77_2017-12-14","NP","R2","27","27-77",2017-12-14,1.17924031502817e-05,0.00850560294560616,0.00851739534875644,-4.92839768188073,-2.07029489467126,-2.06969319380198,0.998615491864892,"D"
"669","30-24_2017-12-14","N","R2","30","30-24",2017-12-14,0.000778515952117541,0,0.000778515952117541,-3.10873248412907,NA,-3.10873248412907,0,"C"
"670","30-27_2017-12-14","N","R2","30","30-27",2017-12-14,0.00134565650034125,0,0.00134565650034125,-2.87106578635644,NA,-2.87106578635644,0,"C"
"671","20-30_2017-12-14","NP","R2","20","20-30",2017-12-14,0.000579862241301858,1.13975594141733e-05,0.000591259800716031,-3.23667517014149,-4.94318813519265,-3.22822164733385,0.0192767365553527,"C"
"672","20-36_2017-12-14","NP","R2","20","20-36",2017-12-14,3.80958800053929e-05,0.002568158521706,0.00260625440171139,-4.41912198988013,-2.59037817259019,-2.58398319420021,0.985382900464215,"D"
"673","20-41_2017-12-14","NP","R2","20","20-41",2017-12-14,0.000766709742339482,0.000182108699261389,0.000948818441600871,-3.11536901826536,-3.73966930763189,-3.02281688278287,0.191932082342466,"C"
"674","20-48_2017-12-14","NP","R2","20","20-48",2017-12-14,0.00017384629548852,3.13214173358136e-05,0.000205167712824334,-3.75983455931512,-4.50415859376621,-3.68789098296324,0.152662506710455,"C"
"675","22-31_2017-12-14","NP","R2","22","22-31",2017-12-14,0,0.0270760924567372,0.0270760924567372,NA,-1.56741401158681,-1.56741401158681,1,"D"
