Spp,Fragment_ID,Date,Nutrient_Treatment,Replicate_Tank,YII,Genotype,Days_in_Experiment,Time_Point,Sample_ID,Phase,Symbiodiniaceae_genus
Ac,Ac_186,2018-01-19,Ambient,R2,0.606,G_48,65,T11,Ac_186_T11,Nutrients,Symbiodinium
Ac,Ac_189,2018-01-19,Ambient,R1,0.603,G_48,65,T11,Ac_189_T11,Nutrients,Symbiodinium
Ac,Ac_277,2018-01-19,Ambient,R2,0.595,G_48,65,T11,Ac_277_T11,Nutrients,Symbiodinium
Ac,Ac_281,2018-01-19,Ambient,R1,0.617,G_48,65,T11,Ac_281_T11,Nutrients,Symbiodinium
Ac,Ac_284,2018-01-19,Ambient,R2,0.604,G_48,65,T11,Ac_284_T11,Nutrients,Symbiodinium
Ac,Ac_287,2018-01-19,Ambient,R1,0.6,G_48,65,T11,Ac_287_T11,Nutrients,Symbiodinium
Ac,Ac_290,2018-01-19,Ambient,R2,0.594,G_48,65,T11,Ac_290_T11,Nutrients,Symbiodinium
Ac,Ac_102,2018-01-19,Ambient,R2,0.553,G_50,65,T11,Ac_102_T11,Nutrients,Symbiodinium
Ac,Ac_105,2018-01-19,Ambient,R1,0.575,G_50,65,T11,Ac_105_T11,Nutrients,Symbiodinium
Ac,Ac_108,2018-01-19,Ambient,R2,0.544,G_50,65,T11,Ac_108_T11,Nutrients,Symbiodinium
Ac,Ac_204,2018-01-19,Ambient,R1,0.584,G_50,65,T11,Ac_204_T11,Nutrients,Symbiodinium
Ac,Ac_116,2018-01-19,Ambient,R1,0.593,G_62,65,T11,Ac_116_T11,Nutrients,Symbiodinium
Ac,Ac_119,2018-01-19,Ambient,R2,0.593,G_62,65,T11,Ac_119_T11,Nutrients,Symbiodinium
Ac,Ac_122,2018-01-19,Ambient,R1,0.601,G_62,65,T11,Ac_122_T11,Nutrients,Symbiodinium
Ac,Ac_125,2018-01-19,Ambient,R2,0.578,G_62,65,T11,Ac_125_T11,Nutrients,Symbiodinium
Ac,Ac_129,2018-01-19,Ambient,R1,0.611,G_62,65,T11,Ac_129_T11,Nutrients,Symbiodinium
Ac,Ac_217,2018-01-19,Ambient,R2,0.538,G_62,65,T11,Ac_217_T11,Nutrients,Symbiodinium
Ac,Ac_220,2018-01-19,Ambient,R1,0.54,G_62,65,T11,Ac_220_T11,Nutrients,Symbiodinium
Ac,Ac_223,2018-01-19,Ambient,R2,0.535,G_62,65,T11,Ac_223_T11,Nutrients,Symbiodinium
Ac,Ac_226,2018-01-19,Ambient,R1,0.557,G_62,65,T11,Ac_226_T11,Nutrients,Symbiodinium
Ac,Ac_164,2018-01-19,NH4,R1,0.628,G_07,65,T11,Ac_164_T11,Nutrients,Symbiodinium
Ac,Ac_167,2018-01-19,NH4,R2,0.599,G_07,65,T11,Ac_167_T11,Nutrients,Symbiodinium
Ac,Ac_170,2018-01-19,NH4,R1,0.628,G_07,65,T11,Ac_170_T11,Nutrients,Symbiodinium
Ac,Ac_174,2018-01-19,NH4,R2,0.565,G_07,65,T11,Ac_174_T11,Nutrients,Symbiodinium
Ac,Ac_262,2018-01-19,NH4,R1,0.63,G_07,65,T11,Ac_262_T11,Nutrients,Symbiodinium
Ac,Ac_265,2018-01-19,NH4,R2,0.586,G_07,65,T11,Ac_265_T11,Nutrients,Symbiodinium
Ac,Ac_268,2018-01-19,NH4,R1,0.62,G_07,65,T11,Ac_268_T11,Nutrients,Symbiodinium
Ac,Ac_271,2018-01-19,NH4,R2,0.596,G_07,65,T11,Ac_271_T11,Nutrients,Symbiodinium
Ac,Ac_274,2018-01-19,NH4,R1,0.625,G_07,65,T11,Ac_274_T11,Nutrients,Symbiodinium
Ac,Ac_144,2018-01-19,NH4,R1,0.561,G_08,65,T11,Ac_144_T11,Nutrients,Symbiodinium
Ac,Ac_232,2018-01-19,NH4,R2,0.592,G_08,65,T11,Ac_232_T11,Nutrients,Symbiodinium
Ac,Ac_234,2018-01-19,NH4,R2,0.58,G_08,65,T11,Ac_234_T11,Nutrients,Symbiodinium
Ac,Ac_150,2018-01-19,NH4,R1,0.625,G_31,65,T11,Ac_150_T11,Nutrients,Symbiodinium
Ac,Ac_154,2018-01-19,NH4,R2,0.595,G_31,65,T11,Ac_154_T11,Nutrients,Symbiodinium
Ac,Ac_158,2018-01-19,NH4,R1,0.625,G_31,65,T11,Ac_158_T11,Nutrients,Symbiodinium
Ac,Ac_246,2018-01-19,NH4,R2,0.627,G_31,65,T11,Ac_246_T11,Nutrients,Symbiodinium
Ac,Ac_249,2018-01-19,NH4,R1,0.624,G_31,65,T11,Ac_249_T11,Nutrients,Symbiodinium
Ac,Ac_299,2018-01-19,NH4,R2,0.613,G_31,65,T11,Ac_299_T11,Nutrients,Symbiodinium
Ac,Ac_177,2018-01-19,NH4,R1,0.625,G_48,65,T11,Ac_177_T11,Nutrients,Symbiodinium
Ac,Ac_180,2018-01-19,NH4,R2,0.635,G_48,65,T11,Ac_180_T11,Nutrients,Symbiodinium
Ac,Ac_183,2018-01-19,NH4,R1,0.625,G_48,65,T11,Ac_183_T11,Nutrients,Symbiodinium
Ac,Ac_187,2018-01-19,NH4,R2,0.628,G_48,65,T11,Ac_187_T11,Nutrients,Symbiodinium
Ac,Ac_190,2018-01-19,NH4,R1,0.624,G_48,65,T11,Ac_190_T11,Nutrients,Symbiodinium
Ac,Ac_278,2018-01-19,NH4,R2,0.632,G_48,65,T11,Ac_278_T11,Nutrients,Symbiodinium
Ac,Ac_282,2018-01-19,NH4,R1,0.628,G_48,65,T11,Ac_282_T11,Nutrients,Symbiodinium
Ac,Ac_285,2018-01-19,NH4,R2,0.625,G_48,65,T11,Ac_285_T11,Nutrients,Symbiodinium
Ac,Ac_288,2018-01-19,NH4,R1,0.628,G_48,65,T11,Ac_288_T11,Nutrients,Symbiodinium
Ac,Ac_103,2018-01-19,NH4,R2,0.224,G_50,65,T11,Ac_103_T11,Nutrients,Symbiodinium
Ac,Ac_106,2018-01-19,NH4,R1,0.624,G_50,65,T11,Ac_106_T11,Nutrients,Symbiodinium
Ac,Ac_109,2018-01-19,NH4,R2,0.467,G_50,65,T11,Ac_109_T11,Nutrients,Symbiodinium
Ac,Ac_206,2018-01-19,NH4,R1,0.557,G_50,65,T11,Ac_206_T11,Nutrients,Symbiodinium
Ac,Ac_117,2018-01-19,NH4,R1,0.63,G_62,65,T11,Ac_117_T11,Nutrients,Symbiodinium
Ac,Ac_120,2018-01-19,NH4,R2,0.619,G_62,65,T11,Ac_120_T11,Nutrients,Symbiodinium
Ac,Ac_123,2018-01-19,NH4,R1,0.62,G_62,65,T11,Ac_123_T11,Nutrients,Symbiodinium
Ac,Ac_126,2018-01-19,NH4,R2,0.627,G_62,65,T11,Ac_126_T11,Nutrients,Symbiodinium
Ac,Ac_130,2018-01-19,NH4,R1,0.625,G_62,65,T11,Ac_130_T11,Nutrients,Symbiodinium
Ac,Ac_218,2018-01-19,NH4,R2,0.628,G_62,65,T11,Ac_218_T11,Nutrients,Symbiodinium
Ac,Ac_221,2018-01-19,NH4,R1,0.624,G_62,65,T11,Ac_221_T11,Nutrients,Symbiodinium
Ac,Ac_224,2018-01-19,NH4,R2,0.633,G_62,65,T11,Ac_224_T11,Nutrients,Symbiodinium
Ac,Ac_227,2018-01-19,NH4,R1,0.577,G_62,65,T11,Ac_227_T11,Nutrients,Symbiodinium
Ac,Ac_230,2018-01-19,NH4,R2,0.605,G_62,65,T11,Ac_230_T11,Nutrients,Symbiodinium
Ac,Ac_165,2018-01-19,NH4+PO4,R1,0.627,G_07,65,T11,Ac_165_T11,Nutrients,Symbiodinium
Ac,Ac_168,2018-01-19,NH4+PO4,R2,0.591,G_07,65,T11,Ac_168_T11,Nutrients,Symbiodinium
Ac,Ac_171,2018-01-19,NH4+PO4,R1,0.609,G_07,65,T11,Ac_171_T11,Nutrients,Symbiodinium
Ac,Ac_175,2018-01-19,NH4+PO4,R2,0.597,G_07,65,T11,Ac_175_T11,Nutrients,Symbiodinium
Ac,Ac_263,2018-01-19,NH4+PO4,R1,0.602,G_07,65,T11,Ac_263_T11,Nutrients,Symbiodinium
Ac,Ac_266,2018-01-19,NH4+PO4,R2,0.601,G_07,65,T11,Ac_266_T11,Nutrients,Symbiodinium
Ac,Ac_269,2018-01-19,NH4+PO4,R1,0.606,G_07,65,T11,Ac_269_T11,Nutrients,Symbiodinium
Ac,Ac_272,2018-01-19,NH4+PO4,R2,0.589,G_07,65,T11,Ac_272_T11,Nutrients,Symbiodinium
Ac,Ac_145,2018-01-19,NH4+PO4,R1,0.59,G_08,65,T11,Ac_145_T11,Nutrients,Symbiodinium
Ac,Ac_233,2018-01-19,NH4+PO4,R2,0.579,G_08,65,T11,Ac_233_T11,Nutrients,Symbiodinium
Ac,Ac_235,2018-01-19,NH4+PO4,R2,0.617,G_08,65,T11,Ac_235_T11,Nutrients,Symbiodinium
Ac,Ac_151,2018-01-19,NH4+PO4,R1,0.649,G_31,65,T11,Ac_151_T11,Nutrients,Symbiodinium
Ac,Ac_155,2018-01-19,NH4+PO4,R2,0.611,G_31,65,T11,Ac_155_T11,Nutrients,Symbiodinium
Ac,Ac_159,2018-01-19,NH4+PO4,R1,0.647,G_31,65,T11,Ac_159_T11,Nutrients,Symbiodinium
Ac,Ac_247,2018-01-19,NH4+PO4,R2,0.618,G_31,65,T11,Ac_247_T11,Nutrients,Symbiodinium
Ac,Ac_250,2018-01-19,NH4+PO4,R1,0.629,G_31,65,T11,Ac_250_T11,Nutrients,Symbiodinium
Ac,Ac_178,2018-01-19,NH4+PO4,R1,0.651,G_48,65,T11,Ac_178_T11,Nutrients,Symbiodinium
Ac,Ac_181,2018-01-19,NH4+PO4,R2,0.645,G_48,65,T11,Ac_181_T11,Nutrients,Symbiodinium
Ac,Ac_184,2018-01-19,NH4+PO4,R1,0.639,G_48,65,T11,Ac_184_T11,Nutrients,Symbiodinium
Ac,Ac_188,2018-01-19,NH4+PO4,R2,0.641,G_48,65,T11,Ac_188_T11,Nutrients,Symbiodinium
Ac,Ac_276,2018-01-19,NH4+PO4,R1,0.638,G_48,65,T11,Ac_276_T11,Nutrients,Symbiodinium
Ac,Ac_280,2018-01-19,NH4+PO4,R2,0.651,G_48,65,T11,Ac_280_T11,Nutrients,Symbiodinium
Ac,Ac_283,2018-01-19,NH4+PO4,R1,0.638,G_48,65,T11,Ac_283_T11,Nutrients,Symbiodinium
Ac,Ac_286,2018-01-19,NH4+PO4,R2,0.627,G_48,65,T11,Ac_286_T11,Nutrients,Symbiodinium
Ac,Ac_289,2018-01-19,NH4+PO4,R1,0.621,G_48,65,T11,Ac_289_T11,Nutrients,Symbiodinium
Ac,Ac_101,2018-01-19,NH4+PO4,R1,0.593,G_50,65,T11,Ac_101_T11,Nutrients,Symbiodinium
Ac,Ac_104,2018-01-19,NH4+PO4,R2,0.592,G_50,65,T11,Ac_104_T11,Nutrients,Symbiodinium
Ac,Ac_107,2018-01-19,NH4+PO4,R1,0.598,G_50,65,T11,Ac_107_T11,Nutrients,Symbiodinium
Ac,Ac_110,2018-01-19,NH4+PO4,R2,0.598,G_50,65,T11,Ac_110_T11,Nutrients,Symbiodinium
Ac,Ac_118,2018-01-19,NH4+PO4,R1,0.618,G_62,65,T11,Ac_118_T11,Nutrients,Symbiodinium
Ac,Ac_121,2018-01-19,NH4+PO4,R2,0.625,G_62,65,T11,Ac_121_T11,Nutrients,Symbiodinium
Ac,Ac_124,2018-01-19,NH4+PO4,R1,0.615,G_62,65,T11,Ac_124_T11,Nutrients,Symbiodinium
Ac,Ac_128,2018-01-19,NH4+PO4,R2,0.629,G_62,65,T11,Ac_128_T11,Nutrients,Symbiodinium
Ac,Ac_216,2018-01-19,NH4+PO4,R1,0.646,G_62,65,T11,Ac_216_T11,Nutrients,Symbiodinium
Ac,Ac_219,2018-01-19,NH4+PO4,R2,0.631,G_62,65,T11,Ac_219_T11,Nutrients,Symbiodinium
Ac,Ac_222,2018-01-19,NH4+PO4,R1,0.65,G_62,65,T11,Ac_222_T11,Nutrients,Symbiodinium
Ac,Ac_225,2018-01-19,NH4+PO4,R2,0.614,G_62,65,T11,Ac_225_T11,Nutrients,Symbiodinium
Ac,Ac_228,2018-01-19,NH4+PO4,R1,0.654,G_62,65,T11,Ac_228_T11,Nutrients,Symbiodinium
Ac,Ac_229,2018-01-19,NH4+PO4,R2,0.604,G_62,65,T11,Ac_229_T11,Nutrients,Symbiodinium
Ac,Ac_162,2018-01-25,Ambient,R1,0.514,G_07,71,T12,Ac_162_T12,Nutrients,Symbiodinium
Ac,Ac_166,2018-01-25,Ambient,R2,0.482,G_07,71,T12,Ac_166_T12,Nutrients,Symbiodinium
Ac,Ac_169,2018-01-25,Ambient,R1,0.516,G_07,71,T12,Ac_169_T12,Nutrients,Symbiodinium
Ac,Ac_173,2018-01-25,Ambient,R2,0.499,G_07,71,T12,Ac_173_T12,Nutrients,Symbiodinium
Ac,Ac_261,2018-01-25,Ambient,R1,0.531,G_07,71,T12,Ac_261_T12,Nutrients,Symbiodinium
Ac,Ac_264,2018-01-25,Ambient,R2,0.519,G_07,71,T12,Ac_264_T12,Nutrients,Symbiodinium
Ac,Ac_267,2018-01-25,Ambient,R1,0.547,G_07,71,T12,Ac_267_T12,Nutrients,Symbiodinium
Ac,Ac_270,2018-01-25,Ambient,R2,0.527,G_07,71,T12,Ac_270_T12,Nutrients,Symbiodinium
Ac,Ac_273,2018-01-25,Ambient,R1,0.521,G_07,71,T12,Ac_273_T12,Nutrients,Symbiodinium
Ac,Ac_143,2018-01-25,Ambient,R1,0.561,G_08,71,T12,Ac_143_T12,Nutrients,Symbiodinium
Ac,Ac_231,2018-01-25,Ambient,R2,0.581,G_08,71,T12,Ac_231_T12,Nutrients,Symbiodinium
Ac,Ac_149,2018-01-25,Ambient,R1,0.573,G_31,71,T12,Ac_149_T12,Nutrients,Symbiodinium
Ac,Ac_152,2018-01-25,Ambient,R2,0.576,G_31,71,T12,Ac_152_T12,Nutrients,Symbiodinium
Ac,Ac_157,2018-01-25,Ambient,R1,0.604,G_31,71,T12,Ac_157_T12,Nutrients,Symbiodinium
Ac,Ac_160,2018-01-25,Ambient,R2,0.574,G_31,71,T12,Ac_160_T12,Nutrients,Symbiodinium
Ac,Ac_248,2018-01-25,Ambient,R1,0.595,G_31,71,T12,Ac_248_T12,Nutrients,Symbiodinium
Ac,Ac_176,2018-01-25,Ambient,R1,0.592,G_48,71,T12,Ac_176_T12,Nutrients,Symbiodinium
Ac,Ac_179,2018-01-25,Ambient,R2,0.607,G_48,71,T12,Ac_179_T12,Nutrients,Symbiodinium
Ac,Ac_182,2018-01-25,Ambient,R1,0.599,G_48,71,T12,Ac_182_T12,Nutrients,Symbiodinium
Ac,Ac_186,2018-01-25,Ambient,R2,0.601,G_48,71,T12,Ac_186_T12,Nutrients,Symbiodinium
Ac,Ac_189,2018-01-25,Ambient,R1,0.609,G_48,71,T12,Ac_189_T12,Nutrients,Symbiodinium
Ac,Ac_277,2018-01-25,Ambient,R2,0.599,G_48,71,T12,Ac_277_T12,Nutrients,Symbiodinium
Ac,Ac_281,2018-01-25,Ambient,R1,0.597,G_48,71,T12,Ac_281_T12,Nutrients,Symbiodinium
Ac,Ac_284,2018-01-25,Ambient,R2,0.601,G_48,71,T12,Ac_284_T12,Nutrients,Symbiodinium
Ac,Ac_287,2018-01-25,Ambient,R1,0.583,G_48,71,T12,Ac_287_T12,Nutrients,Symbiodinium
Ac,Ac_290,2018-01-25,Ambient,R2,0.598,G_48,71,T12,Ac_290_T12,Nutrients,Symbiodinium
Ac,Ac_102,2018-01-25,Ambient,R2,0.578,G_50,71,T12,Ac_102_T12,Nutrients,Symbiodinium
Ac,Ac_105,2018-01-25,Ambient,R1,0.563,G_50,71,T12,Ac_105_T12,Nutrients,Symbiodinium
Ac,Ac_108,2018-01-25,Ambient,R2,0.569,G_50,71,T12,Ac_108_T12,Nutrients,Symbiodinium
Ac,Ac_204,2018-01-25,Ambient,R1,0.565,G_50,71,T12,Ac_204_T12,Nutrients,Symbiodinium
Ac,Ac_116,2018-01-25,Ambient,R1,0.607,G_62,71,T12,Ac_116_T12,Nutrients,Symbiodinium
Ac,Ac_119,2018-01-25,Ambient,R2,0.59,G_62,71,T12,Ac_119_T12,Nutrients,Symbiodinium
Ac,Ac_122,2018-01-25,Ambient,R1,0.606,G_62,71,T12,Ac_122_T12,Nutrients,Symbiodinium
Ac,Ac_125,2018-01-25,Ambient,R2,0.589,G_62,71,T12,Ac_125_T12,Nutrients,Symbiodinium
Ac,Ac_129,2018-01-25,Ambient,R1,0.607,G_62,71,T12,Ac_129_T12,Nutrients,Symbiodinium
Ac,Ac_217,2018-01-25,Ambient,R2,0.583,G_62,71,T12,Ac_217_T12,Nutrients,Symbiodinium
Ac,Ac_220,2018-01-25,Ambient,R1,0.577,G_62,71,T12,Ac_220_T12,Nutrients,Symbiodinium
Ac,Ac_223,2018-01-25,Ambient,R2,0.562,G_62,71,T12,Ac_223_T12,Nutrients,Symbiodinium
Ac,Ac_226,2018-01-25,Ambient,R1,0.579,G_62,71,T12,Ac_226_T12,Nutrients,Symbiodinium
Ac,Ac_164,2018-01-25,NH4,R1,0.632,G_07,71,T12,Ac_164_T12,Nutrients,Symbiodinium
Ac,Ac_170,2018-01-25,NH4,R1,0.626,G_07,71,T12,Ac_170_T12,Nutrients,Symbiodinium
Ac,Ac_174,2018-01-25,NH4,R2,0.596,G_07,71,T12,Ac_174_T12,Nutrients,Symbiodinium
Ac,Ac_262,2018-01-25,NH4,R1,0.635,G_07,71,T12,Ac_262_T12,Nutrients,Symbiodinium
Ac,Ac_265,2018-01-25,NH4,R2,0.581,G_07,71,T12,Ac_265_T12,Nutrients,Symbiodinium
Ac,Ac_268,2018-01-25,NH4,R1,0.635,G_07,71,T12,Ac_268_T12,Nutrients,Symbiodinium
Ac,Ac_271,2018-01-25,NH4,R2,0.616,G_07,71,T12,Ac_271_T12,Nutrients,Symbiodinium
Ac,Ac_274,2018-01-25,NH4,R1,0.632,G_07,71,T12,Ac_274_T12,Nutrients,Symbiodinium
Ac,Ac_144,2018-01-25,NH4,R1,0.583,G_08,71,T12,Ac_144_T12,Nutrients,Symbiodinium
Ac,Ac_232,2018-01-25,NH4,R2,0.585,G_08,71,T12,Ac_232_T12,Nutrients,Symbiodinium
Ac,Ac_234,2018-01-25,NH4,R2,0.582,G_08,71,T12,Ac_234_T12,Nutrients,Symbiodinium
Ac,Ac_150,2018-01-25,NH4,R1,0.627,G_31,71,T12,Ac_150_T12,Nutrients,Symbiodinium
Ac,Ac_154,2018-01-25,NH4,R2,0.601,G_31,71,T12,Ac_154_T12,Nutrients,Symbiodinium
Ac,Ac_158,2018-01-25,NH4,R1,0.634,G_31,71,T12,Ac_158_T12,Nutrients,Symbiodinium
Ac,Ac_246,2018-01-25,NH4,R2,0.625,G_31,71,T12,Ac_246_T12,Nutrients,Symbiodinium
Ac,Ac_249,2018-01-25,NH4,R1,0.629,G_31,71,T12,Ac_249_T12,Nutrients,Symbiodinium
Ac,Ac_299,2018-01-25,NH4,R2,0.595,G_31,71,T12,Ac_299_T12,Nutrients,Symbiodinium
Ac,Ac_177,2018-01-25,NH4,R1,0.637,G_48,71,T12,Ac_177_T12,Nutrients,Symbiodinium
Ac,Ac_180,2018-01-25,NH4,R2,0.619,G_48,71,T12,Ac_180_T12,Nutrients,Symbiodinium
Ac,Ac_183,2018-01-25,NH4,R1,0.627,G_48,71,T12,Ac_183_T12,Nutrients,Symbiodinium
Ac,Ac_187,2018-01-25,NH4,R2,0.594,G_48,71,T12,Ac_187_T12,Nutrients,Symbiodinium
Ac,Ac_190,2018-01-25,NH4,R1,0.634,G_48,71,T12,Ac_190_T12,Nutrients,Symbiodinium
Ac,Ac_278,2018-01-25,NH4,R2,0.61,G_48,71,T12,Ac_278_T12,Nutrients,Symbiodinium
Ac,Ac_282,2018-01-25,NH4,R1,0.629,G_48,71,T12,Ac_282_T12,Nutrients,Symbiodinium
Ac,Ac_285,2018-01-25,NH4,R2,0.606,G_48,71,T12,Ac_285_T12,Nutrients,Symbiodinium
Ac,Ac_288,2018-01-25,NH4,R1,0.632,G_48,71,T12,Ac_288_T12,Nutrients,Symbiodinium
Ac,Ac_106,2018-01-25,NH4,R1,0.583,G_50,71,T12,Ac_106_T12,Nutrients,Symbiodinium
Ac,Ac_206,2018-01-25,NH4,R1,0.555,G_50,71,T12,Ac_206_T12,Nutrients,Symbiodinium
Ac,Ac_117,2018-01-25,NH4,R1,0.626,G_62,71,T12,Ac_117_T12,Nutrients,Symbiodinium
Ac,Ac_120,2018-01-25,NH4,R2,0.618,G_62,71,T12,Ac_120_T12,Nutrients,Symbiodinium
Ac,Ac_123,2018-01-25,NH4,R1,0.635,G_62,71,T12,Ac_123_T12,Nutrients,Symbiodinium
Ac,Ac_126,2018-01-25,NH4,R2,0.593,G_62,71,T12,Ac_126_T12,Nutrients,Symbiodinium
Ac,Ac_130,2018-01-25,NH4,R1,0.635,G_62,71,T12,Ac_130_T12,Nutrients,Symbiodinium
Ac,Ac_218,2018-01-25,NH4,R2,0.617,G_62,71,T12,Ac_218_T12,Nutrients,Symbiodinium
Ac,Ac_221,2018-01-25,NH4,R1,0.632,G_62,71,T12,Ac_221_T12,Nutrients,Symbiodinium
Ac,Ac_224,2018-01-25,NH4,R2,0.622,G_62,71,T12,Ac_224_T12,Nutrients,Symbiodinium
Ac,Ac_227,2018-01-25,NH4,R1,0.637,G_62,71,T12,Ac_227_T12,Nutrients,Symbiodinium
Ac,Ac_230,2018-01-25,NH4,R2,0.603,G_62,71,T12,Ac_230_T12,Nutrients,Symbiodinium
Ac,Ac_165,2018-01-25,NH4+PO4,R1,0.578,G_07,71,T12,Ac_165_T12,Nutrients,Symbiodinium
Ac,Ac_168,2018-01-25,NH4+PO4,R2,0.562,G_07,71,T12,Ac_168_T12,Nutrients,Symbiodinium
Ac,Ac_171,2018-01-25,NH4+PO4,R1,0.557,G_07,71,T12,Ac_171_T12,Nutrients,Symbiodinium
Ac,Ac_175,2018-01-25,NH4+PO4,R2,0.585,G_07,71,T12,Ac_175_T12,Nutrients,Symbiodinium
Ac,Ac_263,2018-01-25,NH4+PO4,R1,0.554,G_07,71,T12,Ac_263_T12,Nutrients,Symbiodinium
Ac,Ac_266,2018-01-25,NH4+PO4,R2,0.573,G_07,71,T12,Ac_266_T12,Nutrients,Symbiodinium
Ac,Ac_269,2018-01-25,NH4+PO4,R1,0.541,G_07,71,T12,Ac_269_T12,Nutrients,Symbiodinium
Ac,Ac_272,2018-01-25,NH4+PO4,R2,0.549,G_07,71,T12,Ac_272_T12,Nutrients,Symbiodinium
Ac,Ac_145,2018-01-25,NH4+PO4,R1,0.577,G_08,71,T12,Ac_145_T12,Nutrients,Symbiodinium
Ac,Ac_233,2018-01-25,NH4+PO4,R2,0.584,G_08,71,T12,Ac_233_T12,Nutrients,Symbiodinium
Ac,Ac_235,2018-01-25,NH4+PO4,R2,0.605,G_08,71,T12,Ac_235_T12,Nutrients,Symbiodinium
Ac,Ac_151,2018-01-25,NH4+PO4,R1,0.571,G_31,71,T12,Ac_151_T12,Nutrients,Symbiodinium
Ac,Ac_155,2018-01-25,NH4+PO4,R2,0.595,G_31,71,T12,Ac_155_T12,Nutrients,Symbiodinium
Ac,Ac_159,2018-01-25,NH4+PO4,R1,0.589,G_31,71,T12,Ac_159_T12,Nutrients,Symbiodinium
Ac,Ac_247,2018-01-25,NH4+PO4,R2,0.609,G_31,71,T12,Ac_247_T12,Nutrients,Symbiodinium
Ac,Ac_250,2018-01-25,NH4+PO4,R1,0.611,G_31,71,T12,Ac_250_T12,Nutrients,Symbiodinium
Ac,Ac_178,2018-01-25,NH4+PO4,R1,0.619,G_48,71,T12,Ac_178_T12,Nutrients,Symbiodinium
Ac,Ac_181,2018-01-25,NH4+PO4,R2,0.613,G_48,71,T12,Ac_181_T12,Nutrients,Symbiodinium
Ac,Ac_184,2018-01-25,NH4+PO4,R1,0.61,G_48,71,T12,Ac_184_T12,Nutrients,Symbiodinium
Ac,Ac_188,2018-01-25,NH4+PO4,R2,0.619,G_48,71,T12,Ac_188_T12,Nutrients,Symbiodinium
Ac,Ac_276,2018-01-25,NH4+PO4,R1,0.609,G_48,71,T12,Ac_276_T12,Nutrients,Symbiodinium
Ac,Ac_280,2018-01-25,NH4+PO4,R2,0.616,G_48,71,T12,Ac_280_T12,Nutrients,Symbiodinium
Ac,Ac_283,2018-01-25,NH4+PO4,R1,0.612,G_48,71,T12,Ac_283_T12,Nutrients,Symbiodinium
Ac,Ac_286,2018-01-25,NH4+PO4,R2,0.611,G_48,71,T12,Ac_286_T12,Nutrients,Symbiodinium
Ac,Ac_289,2018-01-25,NH4+PO4,R1,0.609,G_48,71,T12,Ac_289_T12,Nutrients,Symbiodinium
Ac,Ac_101,2018-01-25,NH4+PO4,R1,0.567,G_50,71,T12,Ac_101_T12,Nutrients,Symbiodinium
Ac,Ac_104,2018-01-25,NH4+PO4,R2,0.576,G_50,71,T12,Ac_104_T12,Nutrients,Symbiodinium
Ac,Ac_107,2018-01-25,NH4+PO4,R1,0.574,G_50,71,T12,Ac_107_T12,Nutrients,Symbiodinium
Ac,Ac_110,2018-01-25,NH4+PO4,R2,0.589,G_50,71,T12,Ac_110_T12,Nutrients,Symbiodinium
Ac,Ac_118,2018-01-25,NH4+PO4,R1,0.615,G_62,71,T12,Ac_118_T12,Nutrients,Symbiodinium
Ac,Ac_121,2018-01-25,NH4+PO4,R2,0.606,G_62,71,T12,Ac_121_T12,Nutrients,Symbiodinium
Ac,Ac_124,2018-01-25,NH4+PO4,R1,0.608,G_62,71,T12,Ac_124_T12,Nutrients,Symbiodinium
Ac,Ac_128,2018-01-25,NH4+PO4,R2,0.613,G_62,71,T12,Ac_128_T12,Nutrients,Symbiodinium
Ac,Ac_216,2018-01-25,NH4+PO4,R1,0.621,G_62,71,T12,Ac_216_T12,Nutrients,Symbiodinium
Ac,Ac_219,2018-01-25,NH4+PO4,R2,0.605,G_62,71,T12,Ac_219_T12,Nutrients,Symbiodinium
Ac,Ac_222,2018-01-25,NH4+PO4,R1,0.617,G_62,71,T12,Ac_222_T12,Nutrients,Symbiodinium
Ac,Ac_225,2018-01-25,NH4+PO4,R2,0.565,G_62,71,T12,Ac_225_T12,Nutrients,Symbiodinium
Ac,Ac_228,2018-01-25,NH4+PO4,R1,0.62,G_62,71,T12,Ac_228_T12,Nutrients,Symbiodinium
Ac,Ac_229,2018-01-25,NH4+PO4,R2,0.599,G_62,71,T12,Ac_229_T12,Nutrients,Symbiodinium
Ac,Ac_162,2018-01-30,Ambient,R1,0.525,G_07,76,T13,Ac_162_T13,Nutrients,Symbiodinium
Ac,Ac_166,2018-01-30,Ambient,R2,0.479,G_07,76,T13,Ac_166_T13,Nutrients,Symbiodinium
Ac,Ac_169,2018-01-30,Ambient,R1,0.501,G_07,76,T13,Ac_169_T13,Nutrients,Symbiodinium
Ac,Ac_173,2018-01-30,Ambient,R2,0.481,G_07,76,T13,Ac_173_T13,Nutrients,Symbiodinium
Ac,Ac_261,2018-01-30,Ambient,R1,0.531,G_07,76,T13,Ac_261_T13,Nutrients,Symbiodinium
Ac,Ac_264,2018-01-30,Ambient,R2,0.526,G_07,76,T13,Ac_264_T13,Nutrients,Symbiodinium
Ac,Ac_267,2018-01-30,Ambient,R1,0.523,G_07,76,T13,Ac_267_T13,Nutrients,Symbiodinium
Ac,Ac_270,2018-01-30,Ambient,R2,0.497,G_07,76,T13,Ac_270_T13,Nutrients,Symbiodinium
Ac,Ac_273,2018-01-30,Ambient,R1,0.467,G_07,76,T13,Ac_273_T13,Nutrients,Symbiodinium
