"Time","Date","Spp","Fragment","Treatment","Replicate","YII","Sample","Genotype","Days","SampleID"
7,2017-11-29,"Ss","Ss_30-12","Ambient","R1",0.58,"30-12_2017-11-29","Ss_30",14,"Ss_30-12_7"
7,2017-11-29,"Ss","Ss_30-4","Ambient","R1",0.585,"30-4_2017-11-29","Ss_30",14,"Ss_30-4_7"
7,2017-11-29,"Ss","Ss_30-8","Ambient","R1",0.586,"30-8_2017-11-29","Ss_30",14,"Ss_30-8_7"
7,2017-11-29,"Ss","Ss_20-26","Ambient","R2",0.565,"20-26_2017-11-29","Ss_20",14,"Ss_20-26_7"
7,2017-11-29,"Ss","Ss_20-32","Ambient","R2",0.56,"20-32_2017-11-29","Ss_20",14,"Ss_20-32_7"
7,2017-11-29,"Ss","Ss_20-38","Ambient","R2",0.564,"20-38_2017-11-29","Ss_20",14,"Ss_20-38_7"
7,2017-11-29,"Ss","Ss_20-45","Ambient","R2",0.531,"20-45_2017-11-29","Ss_20",14,"Ss_20-45_7"
7,2017-11-29,"Ss","Ss_22-26","Ambient","R2",0.523,"22-26_2017-11-29","Ss_22",14,"Ss_22-26_7"
7,2017-11-29,"Ss","Ss_22-32","Ambient","R2",0.527,"22-32_2017-11-29","Ss_22",14,"Ss_22-32_7"
7,2017-11-29,"Ss","Ss_22-35","Ambient","R2",0.519,"22-35_2017-11-29","Ss_22",14,"Ss_22-35_7"
7,2017-11-29,"Ss","Ss_22-39","Ambient","R2",0.52,"22-39_2017-11-29","Ss_22",14,"Ss_22-39_7"
7,2017-11-29,"Ss","Ss_23-68","Ambient","R2",0.502,"23-68_2017-11-29","Ss_23",14,"Ss_23-68_7"
7,2017-11-29,"Ss","Ss_23-72","Ambient","R2",0.494,"23-72_2017-11-29","Ss_23",14,"Ss_23-72_7"
7,2017-11-29,"Ss","Ss_23-75","Ambient","R2",0.483,"23-75_2017-11-29","Ss_23",14,"Ss_23-75_7"
7,2017-11-29,"Ss","Ss_23-79","Ambient","R2",0.505,"23-79_2017-11-29","Ss_23",14,"Ss_23-79_7"
7,2017-11-29,"Ss","Ss_24-16","Ambient","R2",0.555,"24-16_2017-11-29","Ss_24",14,"Ss_24-16_7"
7,2017-11-29,"Ss","Ss_24-19","Ambient","R2",0.561,"24-19_2017-11-29","Ss_24",14,"Ss_24-19_7"
7,2017-11-29,"Ss","Ss_24-23","Ambient","R2",0.543,"24-23_2017-11-29","Ss_24",14,"Ss_24-23_7"
7,2017-11-29,"Ss","Ss_27-57","Ambient","R2",0.535,"27-57_2017-11-29","Ss_27",14,"Ss_27-57_7"
7,2017-11-29,"Ss","Ss_27-73","Ambient","R2",0.52,"27-73_2017-11-29","Ss_27",14,"Ss_27-73_7"
7,2017-11-29,"Ss","Ss_27-85","Ambient","R2",0.547,"27-85_2017-11-29","Ss_27",14,"Ss_27-85_7"
7,2017-11-29,"Ss","Ss_27-94","Ambient","R2",0.529,"27-94_2017-11-29","Ss_27",14,"Ss_27-94_7"
7,2017-11-29,"Ss","Ss_28-11","Ambient","R2",0.566,"28-11_2017-11-29","Ss_28",14,"Ss_28-11_7"
7,2017-11-29,"Ss","Ss_28-15","Ambient","R2",0.566,"28-15_2017-11-29","Ss_28",14,"Ss_28-15_7"
7,2017-11-29,"Ss","Ss_28-20","Ambient","R2",0.565,"28-20_2017-11-29","Ss_28",14,"Ss_28-20_7"
7,2017-11-29,"Ss","Ss_28-29","Ambient","R2",0.552,"28-29_2017-11-29","Ss_28",14,"Ss_28-29_7"
7,2017-11-29,"Ss","Ss_30-15","Ambient","R2",0.565,"30-15_2017-11-29","Ss_30",14,"Ss_30-15_7"
7,2017-11-29,"Ss","Ss_30-20","Ambient","R2",0.579,"30-20_2017-11-29","Ss_30",14,"Ss_30-20_7"
7,2017-11-29,"Ss","Ss_30-23","Ambient","R2",0.577,"30-23_2017-11-29","Ss_30",14,"Ss_30-23_7"
7,2017-11-29,"Ss","Ss_30-26","Ambient","R2",0.571,"30-26_2017-11-29","Ss_30",14,"Ss_30-26_7"
7,2017-11-29,"Ss","Ss_20-15","N","R1",0.572,"20-15_2017-11-29","Ss_20",14,"Ss_20-15_7"
7,2017-11-29,"Ss","Ss_20-2","N","R1",0.569,"20-2_2017-11-29","Ss_20",14,"Ss_20-2_7"
7,2017-11-29,"Ss","Ss_20-22","N","R1",0.568,"20-22_2017-11-29","Ss_20",14,"Ss_20-22_7"
7,2017-11-29,"Ss","Ss_20-8","N","R1",0.574,"20-8_2017-11-29","Ss_20",14,"Ss_20-8_7"
7,2017-11-29,"Ss","Ss_22-11","N","R1",0.521,"22-11_2017-11-29","Ss_22",14,"Ss_22-11_7"
7,2017-11-29,"Ss","Ss_22-17","N","R1",0.533,"22-17_2017-11-29","Ss_22",14,"Ss_22-17_7"
7,2017-11-29,"Ss","Ss_22-24","N","R1",0.535,"22-24_2017-11-29","Ss_22",14,"Ss_22-24_7"
7,2017-11-29,"Ss","Ss_22-3","N","R1",0.542,"22-3_2017-11-29","Ss_22",14,"Ss_22-3_7"
7,2017-11-29,"Ss","Ss_23-55","N","R1",0.535,"23-55_2017-11-29","Ss_23",14,"Ss_23-55_7"
7,2017-11-29,"Ss","Ss_23-58","N","R1",0.528,"23-58_2017-11-29","Ss_23",14,"Ss_23-58_7"
7,2017-11-29,"Ss","Ss_23-61","N","R1",0.535,"23-61_2017-11-29","Ss_23",14,"Ss_23-61_7"
7,2017-11-29,"Ss","Ss_23-66","N","R1",0.528,"23-66_2017-11-29","Ss_23",14,"Ss_23-66_7"
7,2017-11-29,"Ss","Ss_24-10","N","R1",0.535,"24-10_2017-11-29","Ss_24",14,"Ss_24-10_7"
7,2017-11-29,"Ss","Ss_24-14","N","R1",0.523,"24-14_2017-11-29","Ss_24",14,"Ss_24-14_7"
7,2017-11-29,"Ss","Ss_24-3","N","R1",0.545,"24-3_2017-11-29","Ss_24",14,"Ss_24-3_7"
7,2017-11-29,"Ss","Ss_24-7","N","R1",0.544,"24-7_2017-11-29","Ss_24",14,"Ss_24-7_7"
7,2017-11-29,"Ss","Ss_27-12","N","R1",0.566,"27-12_2017-11-29","Ss_27",14,"Ss_27-12_7"
7,2017-11-29,"Ss","Ss_27-21","N","R1",0.568,"27-21_2017-11-29","Ss_27",14,"Ss_27-21_7"
7,2017-11-29,"Ss","Ss_27-45","N","R1",0.576,"27-45_2017-11-29","Ss_27",14,"Ss_27-45_7"
7,2017-11-29,"Ss","Ss_27-5","N","R1",0.567,"27-5_2017-11-29","Ss_27",14,"Ss_27-5_7"
7,2017-11-29,"Ss","Ss_28-3","N","R1",0.565,"28-3_2017-11-29","Ss_28",14,"Ss_28-3_7"
7,2017-11-29,"Ss","Ss_28-6","N","R1",0.564,"28-6_2017-11-29","Ss_28",14,"Ss_28-6_7"
7,2017-11-29,"Ss","Ss_28-9","N","R1",0.587,"28-9_2017-11-29","Ss_28",14,"Ss_28-9_7"
7,2017-11-29,"Ss","Ss_30-13","N","R1",0.553,"30-13_2017-11-29","Ss_30",14,"Ss_30-13_7"
7,2017-11-29,"Ss","Ss_30-2","N","R1",0.568,"30-2_2017-11-29","Ss_30",14,"Ss_30-2_7"
7,2017-11-29,"Ss","Ss_30-5","N","R1",0.562,"30-5_2017-11-29","Ss_30",14,"Ss_30-5_7"
7,2017-11-29,"Ss","Ss_30-9","N","R1",0.572,"30-9_2017-11-29","Ss_30",14,"Ss_30-9_7"
7,2017-11-29,"Ss","Ss_20-29","N","R2",0.559,"20-29_2017-11-29","Ss_20",14,"Ss_20-29_7"
7,2017-11-29,"Ss","Ss_20-33","N","R2",0.565,"20-33_2017-11-29","Ss_20",14,"Ss_20-33_7"
7,2017-11-29,"Ss","Ss_20-39","N","R2",0.559,"20-39_2017-11-29","Ss_20",14,"Ss_20-39_7"
7,2017-11-29,"Ss","Ss_20-46","N","R2",0.559,"20-46_2017-11-29","Ss_20",14,"Ss_20-46_7"
7,2017-11-29,"Ss","Ss_22-27","N","R2",0.535,"22-27_2017-11-29","Ss_22",14,"Ss_22-27_7"
7,2017-11-29,"Ss","Ss_22-33","N","R2",0.53,"22-33_2017-11-29","Ss_22",14,"Ss_22-33_7"
7,2017-11-29,"Ss","Ss_22-36","N","R2",0.502,"22-36_2017-11-29","Ss_22",14,"Ss_22-36_7"
7,2017-11-29,"Ss","Ss_22-41","N","R2",0.518,"22-41_2017-11-29","Ss_22",14,"Ss_22-41_7"
7,2017-11-29,"Ss","Ss_23-70","N","R2",0.526,"23-70_2017-11-29","Ss_23",14,"Ss_23-70_7"
7,2017-11-29,"Ss","Ss_23-73","N","R2",0.518,"23-73_2017-11-29","Ss_23",14,"Ss_23-73_7"
7,2017-11-29,"Ss","Ss_23-76","N","R2",0.504,"23-76_2017-11-29","Ss_23",14,"Ss_23-76_7"
7,2017-11-29,"Ss","Ss_23-80","N","R2",0.526,"23-80_2017-11-29","Ss_23",14,"Ss_23-80_7"
7,2017-11-29,"Ss","Ss_24-17","N","R2",0.526,"24-17_2017-11-29","Ss_24",14,"Ss_24-17_7"
7,2017-11-29,"Ss","Ss_24-21","N","R2",0.521,"24-21_2017-11-29","Ss_24",14,"Ss_24-21_7"
7,2017-11-29,"Ss","Ss_24-24","N","R2",0.524,"24-24_2017-11-29","Ss_24",14,"Ss_24-24_7"
7,2017-11-29,"Ss","Ss_24-27","N","R2",0.513,"24-27_2017-11-29","Ss_24",14,"Ss_24-27_7"
7,2017-11-29,"Ss","Ss_27-67","N","R2",0.547,"27-67_2017-11-29","Ss_27",14,"Ss_27-67_7"
7,2017-11-29,"Ss","Ss_27-75","N","R2",0.551,"27-75_2017-11-29","Ss_27",14,"Ss_27-75_7"
7,2017-11-29,"Ss","Ss_27-86","N","R2",0.54,"27-86_2017-11-29","Ss_27",14,"Ss_27-86_7"
7,2017-11-29,"Ss","Ss_27-97","N","R2",0.545,"27-97_2017-11-29","Ss_27",14,"Ss_27-97_7"
7,2017-11-29,"Ss","Ss_28-13","N","R2",0.57,"28-13_2017-11-29","Ss_28",14,"Ss_28-13_7"
7,2017-11-29,"Ss","Ss_28-18","N","R2",0.556,"28-18_2017-11-29","Ss_28",14,"Ss_28-18_7"
7,2017-11-29,"Ss","Ss_28-21","N","R2",0.567,"28-21_2017-11-29","Ss_28",14,"Ss_28-21_7"
7,2017-11-29,"Ss","Ss_28-30","N","R2",0.56,"28-30_2017-11-29","Ss_28",14,"Ss_28-30_7"
7,2017-11-29,"Ss","Ss_30-16","N","R2",0.561,"30-16_2017-11-29","Ss_30",14,"Ss_30-16_7"
7,2017-11-29,"Ss","Ss_30-21","N","R2",0.568,"30-21_2017-11-29","Ss_30",14,"Ss_30-21_7"
7,2017-11-29,"Ss","Ss_30-24","N","R2",0.555,"30-24_2017-11-29","Ss_30",14,"Ss_30-24_7"
7,2017-11-29,"Ss","Ss_30-27","N","R2",0.546,"30-27_2017-11-29","Ss_30",14,"Ss_30-27_7"
7,2017-11-29,"Ss","Ss_20-11","N+P","R1",0.564,"20-11_2017-11-29","Ss_20",14,"Ss_20-11_7"
7,2017-11-29,"Ss","Ss_20-17","N+P","R1",0.582,"20-17_2017-11-29","Ss_20",14,"Ss_20-17_7"
7,2017-11-29,"Ss","Ss_20-23","N+P","R1",0.565,"20-23_2017-11-29","Ss_20",14,"Ss_20-23_7"
7,2017-11-29,"Ss","Ss_20-3","N+P","R1",0.556,"20-3_2017-11-29","Ss_20",14,"Ss_20-3_7"
7,2017-11-29,"Ss","Ss_22-12","N+P","R1",0.523,"22-12_2017-11-29","Ss_22",14,"Ss_22-12_7"
7,2017-11-29,"Ss","Ss_22-18","N+P","R1",0.538,"22-18_2017-11-29","Ss_22",14,"Ss_22-18_7"
7,2017-11-29,"Ss","Ss_22-25","N+P","R1",0.534,"22-25_2017-11-29","Ss_22",14,"Ss_22-25_7"
7,2017-11-29,"Ss","Ss_22-6","N+P","R1",0.531,"22-6_2017-11-29","Ss_22",14,"Ss_22-6_7"
7,2017-11-29,"Ss","Ss_23-56","N+P","R1",0.512,"23-56_2017-11-29","Ss_23",14,"Ss_23-56_7"
7,2017-11-29,"Ss","Ss_23-59","N+P","R1",0.513,"23-59_2017-11-29","Ss_23",14,"Ss_23-59_7"
7,2017-11-29,"Ss","Ss_23-63","N+P","R1",0.513,"23-63_2017-11-29","Ss_23",14,"Ss_23-63_7"
7,2017-11-29,"Ss","Ss_23-67","N+P","R1",0.512,"23-67_2017-11-29","Ss_23",14,"Ss_23-67_7"
7,2017-11-29,"Ss","Ss_24-11","N+P","R1",0.556,"24-11_2017-11-29","Ss_24",14,"Ss_24-11_7"
7,2017-11-29,"Ss","Ss_24-15","N+P","R1",0.555,"24-15_2017-11-29","Ss_24",14,"Ss_24-15_7"
7,2017-11-29,"Ss","Ss_24-5","N+P","R1",0.557,"24-5_2017-11-29","Ss_24",14,"Ss_24-5_7"
7,2017-11-29,"Ss","Ss_27-18","N+P","R1",0.55,"27-18_2017-11-29","Ss_27",14,"Ss_27-18_7"
7,2017-11-29,"Ss","Ss_27-27","N+P","R1",0.551,"27-27_2017-11-29","Ss_27",14,"Ss_27-27_7"
7,2017-11-29,"Ss","Ss_27-46","N+P","R1",0.55,"27-46_2017-11-29","Ss_27",14,"Ss_27-46_7"
7,2017-11-29,"Ss","Ss_27-6","N+P","R1",0.532,"27-6_2017-11-29","Ss_27",14,"Ss_27-6_7"
7,2017-11-29,"Ss","Ss_28-10","N+P","R1",0.573,"28-10_2017-11-29","Ss_28",14,"Ss_28-10_7"
7,2017-11-29,"Ss","Ss_28-4","N+P","R1",0.56,"28-4_2017-11-29","Ss_28",14,"Ss_28-4_7"
7,2017-11-29,"Ss","Ss_28-7","N+P","R1",0.586,"28-7_2017-11-29","Ss_28",14,"Ss_28-7_7"
7,2017-11-29,"Ss","Ss_30-10","N+P","R1",0.568,"30-10_2017-11-29","Ss_30",14,"Ss_30-10_7"
7,2017-11-29,"Ss","Ss_30-14","N+P","R1",0.561,"30-14_2017-11-29","Ss_30",14,"Ss_30-14_7"
7,2017-11-29,"Ss","Ss_30-3","N+P","R1",0.566,"30-3_2017-11-29","Ss_30",14,"Ss_30-3_7"
7,2017-11-29,"Ss","Ss_30-7","N+P","R1",0.572,"30-7_2017-11-29","Ss_30",14,"Ss_30-7_7"
7,2017-11-29,"Ss","Ss_20-30","N+P","R2",0.601,"20-30_2017-11-29","Ss_20",14,"Ss_20-30_7"
7,2017-11-29,"Ss","Ss_20-36","N+P","R2",0.571,"20-36_2017-11-29","Ss_20",14,"Ss_20-36_7"
7,2017-11-29,"Ss","Ss_20-41","N+P","R2",0.591,"20-41_2017-11-29","Ss_20",14,"Ss_20-41_7"
7,2017-11-29,"Ss","Ss_20-48","N+P","R2",0.593,"20-48_2017-11-29","Ss_20",14,"Ss_20-48_7"
7,2017-11-29,"Ss","Ss_22-31","N+P","R2",0.539,"22-31_2017-11-29","Ss_22",14,"Ss_22-31_7"
7,2017-11-29,"Ss","Ss_22-34","N+P","R2",0.549,"22-34_2017-11-29","Ss_22",14,"Ss_22-34_7"
7,2017-11-29,"Ss","Ss_22-38","N+P","R2",0.521,"22-38_2017-11-29","Ss_22",14,"Ss_22-38_7"
7,2017-11-29,"Ss","Ss_22-42","N+P","R2",0.545,"22-42_2017-11-29","Ss_22",14,"Ss_22-42_7"
7,2017-11-29,"Ss","Ss_23-71","N+P","R2",0.553,"23-71_2017-11-29","Ss_23",14,"Ss_23-71_7"
7,2017-11-29,"Ss","Ss_23-74","N+P","R2",0.544,"23-74_2017-11-29","Ss_23",14,"Ss_23-74_7"
7,2017-11-29,"Ss","Ss_23-78","N+P","R2",0.534,"23-78_2017-11-29","Ss_23",14,"Ss_23-78_7"
7,2017-11-29,"Ss","Ss_23-81","N+P","R2",0.514,"23-81_2017-11-29","Ss_23",14,"Ss_23-81_7"
7,2017-11-29,"Ss","Ss_24-18","N+P","R2",0.539,"24-18_2017-11-29","Ss_24",14,"Ss_24-18_7"
7,2017-11-29,"Ss","Ss_24-22","N+P","R2",0.563,"24-22_2017-11-29","Ss_24",14,"Ss_24-22_7"
7,2017-11-29,"Ss","Ss_24-25","N+P","R2",0.557,"24-25_2017-11-29","Ss_24",14,"Ss_24-25_7"
7,2017-11-29,"Ss","Ss_24-28","N+P","R2",0.54,"24-28_2017-11-29","Ss_24",14,"Ss_24-28_7"
7,2017-11-29,"Ss","Ss_27-68","N+P","R2",0.574,"27-68_2017-11-29","Ss_27",14,"Ss_27-68_7"
7,2017-11-29,"Ss","Ss_27-77","N+P","R2",0.566,"27-77_2017-11-29","Ss_27",14,"Ss_27-77_7"
7,2017-11-29,"Ss","Ss_27-87","N+P","R2",0.575,"27-87_2017-11-29","Ss_27",14,"Ss_27-87_7"
7,2017-11-29,"Ss","Ss_27-98","N+P","R2",0.556,"27-98_2017-11-29","Ss_27",14,"Ss_27-98_7"
7,2017-11-29,"Ss","Ss_28-14","N+P","R2",0.584,"28-14_2017-11-29","Ss_28",14,"Ss_28-14_7"
7,2017-11-29,"Ss","Ss_28-19","N+P","R2",0.561,"28-19_2017-11-29","Ss_28",14,"Ss_28-19_7"
7,2017-11-29,"Ss","Ss_28-23","N+P","R2",0.517,"28-23_2017-11-29","Ss_28",14,"Ss_28-23_7"
7,2017-11-29,"Ss","Ss_30-18","N+P","R2",0.601,"30-18_2017-11-29","Ss_30",14,"Ss_30-18_7"
7,2017-11-29,"Ss","Ss_30-22","N+P","R2",0.594,"30-22_2017-11-29","Ss_30",14,"Ss_30-22_7"
7,2017-11-29,"Ss","Ss_30-25","N+P","R2",0.588,"30-25_2017-11-29","Ss_30",14,"Ss_30-25_7"
7,2017-11-29,"Ss","Ss_30-28","N+P","R2",0.578,"30-28_2017-11-29","Ss_30",14,"Ss_30-28_7"
8,2017-12-06,"Ss","Ss_20-1","Ambient","R1",0.504,"20-1_2017-12-06","Ss_20",21,"Ss_20-1_8"
8,2017-12-06,"Ss","Ss_20-13","Ambient","R1",0.528,"20-13_2017-12-06","Ss_20",21,"Ss_20-13_8"
8,2017-12-06,"Ss","Ss_20-19","Ambient","R1",0.534,"20-19_2017-12-06","Ss_20",21,"Ss_20-19_8"
8,2017-12-06,"Ss","Ss_20-4","Ambient","R1",0.529,"20-4_2017-12-06","Ss_20",21,"Ss_20-4_8"
8,2017-12-06,"Ss","Ss_22-16","Ambient","R1",0.474,"22-16_2017-12-06","Ss_22",21,"Ss_22-16_8"
8,2017-12-06,"Ss","Ss_22-2","Ambient","R1",0.45,"22-2_2017-12-06","Ss_22",21,"Ss_22-2_8"
8,2017-12-06,"Ss","Ss_22-21","Ambient","R1",0.458,"22-21_2017-12-06","Ss_22",21,"Ss_22-21_8"
8,2017-12-06,"Ss","Ss_22-8","Ambient","R1",0.473,"22-8_2017-12-06","Ss_22",21,"Ss_22-8_8"
8,2017-12-06,"Ss","Ss_23-54","Ambient","R1",0.465,"23-54_2017-12-06","Ss_23",21,"Ss_23-54_8"
8,2017-12-06,"Ss","Ss_23-57","Ambient","R1",0.477,"23-57_2017-12-06","Ss_23",21,"Ss_23-57_8"
8,2017-12-06,"Ss","Ss_23-60","Ambient","R1",0.468,"23-60_2017-12-06","Ss_23",21,"Ss_23-60_8"
8,2017-12-06,"Ss","Ss_23-65","Ambient","R1",0.461,"23-65_2017-12-06","Ss_23",21,"Ss_23-65_8"
8,2017-12-06,"Ss","Ss_24-12","Ambient","R1",0.53,"24-12_2017-12-06","Ss_24",21,"Ss_24-12_8"
8,2017-12-06,"Ss","Ss_24-2","Ambient","R1",0.54,"24-2_2017-12-06","Ss_24",21,"Ss_24-2_8"
8,2017-12-06,"Ss","Ss_24-6","Ambient","R1",0.523,"24-6_2017-12-06","Ss_24",21,"Ss_24-6_8"
8,2017-12-06,"Ss","Ss_24-9","Ambient","R1",0.528,"24-9_2017-12-06","Ss_24",21,"Ss_24-9_8"
8,2017-12-06,"Ss","Ss_27-19","Ambient","R1",0.458,"27-19_2017-12-06","Ss_27",21,"Ss_27-19_8"
8,2017-12-06,"Ss","Ss_27-28","Ambient","R1",0.505,"27-28_2017-12-06","Ss_27",21,"Ss_27-28_8"
8,2017-12-06,"Ss","Ss_27-3","Ambient","R1",0.467,"27-3_2017-12-06","Ss_27",21,"Ss_27-3_8"
8,2017-12-06,"Ss","Ss_27-9","Ambient","R1",0.469,"27-9_2017-12-06","Ss_27",21,"Ss_27-9_8"
8,2017-12-06,"Ss","Ss_28-2","Ambient","R1",0.517,"28-2_2017-12-06","Ss_28",21,"Ss_28-2_8"
8,2017-12-06,"Ss","Ss_28-5","Ambient","R1",0.486,"28-5_2017-12-06","Ss_28",21,"Ss_28-5_8"
8,2017-12-06,"Ss","Ss_28-8","Ambient","R1",0.477,"28-8_2017-12-06","Ss_28",21,"Ss_28-8_8"
8,2017-12-06,"Ss","Ss_30-1","Ambient","R1",0.536,"30-1_2017-12-06","Ss_30",21,"Ss_30-1_8"
8,2017-12-06,"Ss","Ss_30-12","Ambient","R1",0.522,"30-12_2017-12-06","Ss_30",21,"Ss_30-12_8"
8,2017-12-06,"Ss","Ss_30-4","Ambient","R1",0.516,"30-4_2017-12-06","Ss_30",21,"Ss_30-4_8"
8,2017-12-06,"Ss","Ss_30-8","Ambient","R1",0.526,"30-8_2017-12-06","Ss_30",21,"Ss_30-8_8"
8,2017-12-06,"Ss","Ss_20-26","Ambient","R2",0.524,"20-26_2017-12-06","Ss_20",21,"Ss_20-26_8"
8,2017-12-06,"Ss","Ss_20-32","Ambient","R2",0.538,"20-32_2017-12-06","Ss_20",21,"Ss_20-32_8"
8,2017-12-06,"Ss","Ss_20-38","Ambient","R2",0.531,"20-38_2017-12-06","Ss_20",21,"Ss_20-38_8"
8,2017-12-06,"Ss","Ss_20-45","Ambient","R2",0.542,"20-45_2017-12-06","Ss_20",21,"Ss_20-45_8"
8,2017-12-06,"Ss","Ss_22-26","Ambient","R2",0.466,"22-26_2017-12-06","Ss_22",21,"Ss_22-26_8"
8,2017-12-06,"Ss","Ss_22-32","Ambient","R2",0.45,"22-32_2017-12-06","Ss_22",21,"Ss_22-32_8"
8,2017-12-06,"Ss","Ss_22-35","Ambient","R2",0.451,"22-35_2017-12-06","Ss_22",21,"Ss_22-35_8"
8,2017-12-06,"Ss","Ss_22-39","Ambient","R2",0.466,"22-39_2017-12-06","Ss_22",21,"Ss_22-39_8"
8,2017-12-06,"Ss","Ss_23-68","Ambient","R2",0.411,"23-68_2017-12-06","Ss_23",21,"Ss_23-68_8"
8,2017-12-06,"Ss","Ss_23-72","Ambient","R2",0.398,"23-72_2017-12-06","Ss_23",21,"Ss_23-72_8"
8,2017-12-06,"Ss","Ss_23-75","Ambient","R2",0.4,"23-75_2017-12-06","Ss_23",21,"Ss_23-75_8"
8,2017-12-06,"Ss","Ss_23-79","Ambient","R2",0.433,"23-79_2017-12-06","Ss_23",21,"Ss_23-79_8"
8,2017-12-06,"Ss","Ss_24-16","Ambient","R2",0.498,"24-16_2017-12-06","Ss_24",21,"Ss_24-16_8"
8,2017-12-06,"Ss","Ss_24-19","Ambient","R2",0.508,"24-19_2017-12-06","Ss_24",21,"Ss_24-19_8"
8,2017-12-06,"Ss","Ss_24-23","Ambient","R2",0.5,"24-23_2017-12-06","Ss_24",21,"Ss_24-23_8"
8,2017-12-06,"Ss","Ss_27-57","Ambient","R2",0.448,"27-57_2017-12-06","Ss_27",21,"Ss_27-57_8"
8,2017-12-06,"Ss","Ss_27-73","Ambient","R2",0.429,"27-73_2017-12-06","Ss_27",21,"Ss_27-73_8"
8,2017-12-06,"Ss","Ss_27-85","Ambient","R2",0.449,"27-85_2017-12-06","Ss_27",21,"Ss_27-85_8"
8,2017-12-06,"Ss","Ss_27-94","Ambient","R2",0.467,"27-94_2017-12-06","Ss_27",21,"Ss_27-94_8"
8,2017-12-06,"Ss","Ss_28-11","Ambient","R2",0.498,"28-11_2017-12-06","Ss_28",21,"Ss_28-11_8"
8,2017-12-06,"Ss","Ss_28-15","Ambient","R2",0.489,"28-15_2017-12-06","Ss_28",21,"Ss_28-15_8"
8,2017-12-06,"Ss","Ss_28-20","Ambient","R2",0.493,"28-20_2017-12-06","Ss_28",21,"Ss_28-20_8"
8,2017-12-06,"Ss","Ss_28-29","Ambient","R2",0.483,"28-29_2017-12-06","Ss_28",21,"Ss_28-29_8"
8,2017-12-06,"Ss","Ss_30-15","Ambient","R2",0.537,"30-15_2017-12-06","Ss_30",21,"Ss_30-15_8"
8,2017-12-06,"Ss","Ss_30-20","Ambient","R2",0.532,"30-20_2017-12-06","Ss_30",21,"Ss_30-20_8"
8,2017-12-06,"Ss","Ss_30-23","Ambient","R2",0.54,"30-23_2017-12-06","Ss_30",21,"Ss_30-23_8"
8,2017-12-06,"Ss","Ss_30-26","Ambient","R2",0.542,"30-26_2017-12-06","Ss_30",21,"Ss_30-26_8"
8,2017-12-06,"Ss","Ss_20-15","N","R1",0.531,"20-15_2017-12-06","Ss_20",21,"Ss_20-15_8"
8,2017-12-06,"Ss","Ss_20-2","N","R1",0.527,"20-2_2017-12-06","Ss_20",21,"Ss_20-2_8"
8,2017-12-06,"Ss","Ss_20-22","N","R1",0.543,"20-22_2017-12-06","Ss_20",21,"Ss_20-22_8"
8,2017-12-06,"Ss","Ss_20-8","N","R1",0.529,"20-8_2017-12-06","Ss_20",21,"Ss_20-8_8"
8,2017-12-06,"Ss","Ss_22-11","N","R1",0.473,"22-11_2017-12-06","Ss_22",21,"Ss_22-11_8"
8,2017-12-06,"Ss","Ss_22-17","N","R1",0.492,"22-17_2017-12-06","Ss_22",21,"Ss_22-17_8"
8,2017-12-06,"Ss","Ss_22-24","N","R1",0.496,"22-24_2017-12-06","Ss_22",21,"Ss_22-24_8"
8,2017-12-06,"Ss","Ss_22-3","N","R1",0.49,"22-3_2017-12-06","Ss_22",21,"Ss_22-3_8"
8,2017-12-06,"Ss","Ss_23-55","N","R1",0.491,"23-55_2017-12-06","Ss_23",21,"Ss_23-55_8"
8,2017-12-06,"Ss","Ss_23-58","N","R1",0.492,"23-58_2017-12-06","Ss_23",21,"Ss_23-58_8"
8,2017-12-06,"Ss","Ss_23-61","N","R1",0.489,"23-61_2017-12-06","Ss_23",21,"Ss_23-61_8"
8,2017-12-06,"Ss","Ss_23-66","N","R1",0.498,"23-66_2017-12-06","Ss_23",21,"Ss_23-66_8"
8,2017-12-06,"Ss","Ss_24-10","N","R1",0.473,"24-10_2017-12-06","Ss_24",21,"Ss_24-10_8"
8,2017-12-06,"Ss","Ss_24-14","N","R1",0.474,"24-14_2017-12-06","Ss_24",21,"Ss_24-14_8"
8,2017-12-06,"Ss","Ss_24-3","N","R1",0.479,"24-3_2017-12-06","Ss_24",21,"Ss_24-3_8"
8,2017-12-06,"Ss","Ss_24-7","N","R1",0.471,"24-7_2017-12-06","Ss_24",21,"Ss_24-7_8"
8,2017-12-06,"Ss","Ss_27-12","N","R1",0.495,"27-12_2017-12-06","Ss_27",21,"Ss_27-12_8"
8,2017-12-06,"Ss","Ss_27-21","N","R1",0.512,"27-21_2017-12-06","Ss_27",21,"Ss_27-21_8"
8,2017-12-06,"Ss","Ss_27-45","N","R1",0.489,"27-45_2017-12-06","Ss_27",21,"Ss_27-45_8"
8,2017-12-06,"Ss","Ss_27-5","N","R1",0.506,"27-5_2017-12-06","Ss_27",21,"Ss_27-5_8"
8,2017-12-06,"Ss","Ss_28-3","N","R1",0.49,"28-3_2017-12-06","Ss_28",21,"Ss_28-3_8"
8,2017-12-06,"Ss","Ss_28-6","N","R1",0.502,"28-6_2017-12-06","Ss_28",21,"Ss_28-6_8"
8,2017-12-06,"Ss","Ss_28-9","N","R1",0.53,"28-9_2017-12-06","Ss_28",21,"Ss_28-9_8"
