Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
13,1/30/18,S.sid,22,22-36,N,R2,0.41,22-36_2018-01-30
13,1/30/18,S.sid,22,22-41,N,R2,0.413,22-41_2018-01-30
13,1/30/18,S.sid,23,23-70,N,R2,0.43,23-70_2018-01-30
13,1/30/18,S.sid,23,23-73,N,R2,0.471,23-73_2018-01-30
13,1/30/18,S.sid,23,23-76,N,R2,0.424,23-76_2018-01-30
13,1/30/18,S.sid,23,23-80,N,R2,0.453,23-80_2018-01-30
13,1/30/18,S.sid,24,24-17,N,R2,0.47,24-17_2018-01-30
13,1/30/18,S.sid,24,24-21,N,R2,0.465,24-21_2018-01-30
13,1/30/18,S.sid,24,24-24,N,R2,0.465,24-24_2018-01-30
13,1/30/18,S.sid,24,24-27,N,R2,0.457,24-27_2018-01-30
13,1/30/18,S.sid,27,27-67,N,R2,0.431,27-67_2018-01-30
13,1/30/18,S.sid,27,27-75,N,R2,0.425,27-75_2018-01-30
13,1/30/18,S.sid,27,27-86,N,R2,0.438,27-86_2018-01-30
13,1/30/18,S.sid,27,27-97,N,R2,0.446,27-97_2018-01-30
13,1/30/18,S.sid,28,28-13,N,R2,0.408,28-13_2018-01-30
13,1/30/18,S.sid,28,28-18,N,R2,0.455,28-18_2018-01-30
13,1/30/18,S.sid,28,28-21,N,R2,0.441,28-21_2018-01-30
13,1/30/18,S.sid,28,28-30,N,R2,0.482,28-30_2018-01-30
13,1/30/18,S.sid,30,30-16,N,R2,0.502,30-16_2018-01-30
13,1/30/18,S.sid,30,30-21,N,R2,0.476,30-21_2018-01-30
13,1/30/18,S.sid,30,30-24,N,R2,0.487,30-24_2018-01-30
13,1/30/18,S.sid,30,30-27,N,R2,0.517,30-27_2018-01-30
13,1/30/18,S.sid,20,20-30,NP,R2,0.511,20-30_2018-01-30
13,1/30/18,S.sid,20,20-36,NP,R2,0.481,20-36_2018-01-30
13,1/30/18,S.sid,20,20-41,NP,R2,0.519,20-41_2018-01-30
13,1/30/18,S.sid,20,20-48,NP,R2,0.526,20-48_2018-01-30
13,1/30/18,S.sid,22,22-31,NP,R2,0.445,22-31_2018-01-30
13,1/30/18,S.sid,22,22-34,NP,R2,0.455,22-34_2018-01-30
13,1/30/18,S.sid,22,22-38,NP,R2,0.455,22-38_2018-01-30
13,1/30/18,S.sid,22,22-42,NP,R2,0.492,22-42_2018-01-30
13,1/30/18,S.sid,23,23-71,NP,R2,0.473,23-71_2018-01-30
13,1/30/18,S.sid,23,23-74,NP,R2,0.468,23-74_2018-01-30
13,1/30/18,S.sid,23,23-78,NP,R2,0.444,23-78_2018-01-30
13,1/30/18,S.sid,23,23-81,NP,R2,0.437,23-81_2018-01-30
13,1/30/18,S.sid,24,24-18,NP,R2,0.479,24-18_2018-01-30
13,1/30/18,S.sid,24,24-22,NP,R2,0.477,24-22_2018-01-30
13,1/30/18,S.sid,24,24-25,NP,R2,0.476,24-25_2018-01-30
13,1/30/18,S.sid,24,24-28,NP,R2,0.495,24-28_2018-01-30
13,1/30/18,S.sid,27,27-68,NP,R2,0.456,27-68_2018-01-30
13,1/30/18,S.sid,27,27-77,NP,R2,0.461,27-77_2018-01-30
13,1/30/18,S.sid,27,27-87,NP,R2,0.475,27-87_2018-01-30
13,1/30/18,S.sid,27,27-98,NP,R2,0.48,27-98_2018-01-30
13,1/30/18,S.sid,28,28-14,NP,R2,0.484,28-14_2018-01-30
13,1/30/18,S.sid,28,28-19,NP,R2,0.415,28-19_2018-01-30
13,1/30/18,S.sid,28,28-23,NP,R2,0.47,28-23_2018-01-30
13,1/30/18,S.sid,30,30-18,NP,R2,0.519,30-18_2018-01-30
13,1/30/18,S.sid,30,30-22,NP,R2,0.517,30-22_2018-01-30
13,1/30/18,S.sid,30,30-25,NP,R2,0.506,30-25_2018-01-30
13,1/30/18,S.sid,30,30-28,NP,R2,0.497,30-28_2018-01-30
15,2/7/18,S.sid,20,20-4,Control,R1,0.535,20-4_2018-02-07
15,2/7/18,S.sid,20,20-13,Control,R1,0.53,20-13_2018-02-07
15,2/7/18,S.sid,20,20-19,Control,R1,0.513,20-19_2018-02-07
15,2/7/18,S.sid,22,22-2,Control,R1,0.454,22-2_2018-02-07
15,2/7/18,S.sid,22,22-16,Control,R1,0.445,22-16_2018-02-07
15,2/7/18,S.sid,22,22-21,Control,R1,0.428,22-21_2018-02-07
15,2/7/18,S.sid,23,23-57,Control,R1,0.458,23-57_2018-02-07
15,2/7/18,S.sid,23,23-60,Control,R1,0.438,23-60_2018-02-07
15,2/7/18,S.sid,23,23-65,Control,R1,0.435,23-65_2018-02-07
15,2/7/18,S.sid,24,24-2,Control,R1,0.508,24-2_2018-02-07
15,2/7/18,S.sid,24,24-6,Control,R1,0.498,24-6_2018-02-07
15,2/7/18,S.sid,24,24-9,Control,R1,0.498,24-9_2018-02-07
15,2/7/18,S.sid,27,27-3,Control,R1,0.447,27-3_2018-02-07
15,2/7/18,S.sid,27,27-9,Control,R1,0.453,27-9_2018-02-07
15,2/7/18,S.sid,27,27-28,Control,R1,0.484,27-28_2018-02-07
15,2/7/18,S.sid,28,28-2,Control,R1,0.47,28-2_2018-02-07
15,2/7/18,S.sid,28,28-5,Control,R1,0.493,28-5_2018-02-07
15,2/7/18,S.sid,30,30-4,Control,R1,0.486,30-4_2018-02-07
15,2/7/18,S.sid,30,30-8,Control,R1,0.542,30-8_2018-02-07
15,2/7/18,S.sid,30,30-12,Control,R1,0.481,30-12_2018-02-07
15,2/7/18,S.sid,20,20-8,N,R1,0.512,20-8_2018-02-07
15,2/7/18,S.sid,20,20-15,N,R1,0.435,20-15_2018-02-07
15,2/7/18,S.sid,20,20-22,N,R1,0.446,20-22_2018-02-07
15,2/7/18,S.sid,22,22-3,N,R1,0.366,22-3_2018-02-07
15,2/7/18,S.sid,22,22-11,N,R1,0.429,22-11_2018-02-07
15,2/7/18,S.sid,22,22-17,N,R1,0.38,22-17_2018-02-07
15,2/7/18,S.sid,23,23-58,N,R1,0.402,23-58_2018-02-07
15,2/7/18,S.sid,23,23-61,N,R1,0.437,23-61_2018-02-07
15,2/7/18,S.sid,23,23-66,N,R1,0.411,23-66_2018-02-07
15,2/7/18,S.sid,24,24-3,N,R1,0.415,24-3_2018-02-07
15,2/7/18,S.sid,24,24-7,N,R1,0.454,24-7_2018-02-07
15,2/7/18,S.sid,24,24-10,N,R1,0.467,24-10_2018-02-07
15,2/7/18,S.sid,27,27-5,N,R1,0.448,27-5_2018-02-07
15,2/7/18,S.sid,27,27-21,N,R1,0.451,27-21_2018-02-07
15,2/7/18,S.sid,27,27-45,N,R1,0.459,27-45_2018-02-07
15,2/7/18,S.sid,28,28-3,N,R1,0.386,28-3_2018-02-07
15,2/7/18,S.sid,28,28-9,N,R1,0.39,28-9_2018-02-07
15,2/7/18,S.sid,30,30-5,N,R1,0.463,30-5_2018-02-07
15,2/7/18,S.sid,30,30-9,N,R1,0.456,30-9_2018-02-07
15,2/7/18,S.sid,30,30-13,N,R1,0.461,30-13_2018-02-07
15,2/7/18,S.sid,20,20-3,NP,R1,0.506,20-3_2018-02-07
15,2/7/18,S.sid,20,20-11,NP,R1,0.495,20-11_2018-02-07
15,2/7/18,S.sid,20,20-17,NP,R1,0.477,20-17_2018-02-07
15,2/7/18,S.sid,22,22-12,NP,R1,0.451,22-12_2018-02-07
15,2/7/18,S.sid,22,22-18,NP,R1,0.431,22-18_2018-02-07
15,2/7/18,S.sid,22,22-25,NP,R1,0.466,22-25_2018-02-07
15,2/7/18,S.sid,23,23-56,NP,R1,0.458,23-56_2018-02-07
15,2/7/18,S.sid,23,23-63,NP,R1,0.418,23-63_2018-02-07
15,2/7/18,S.sid,23,23-67,NP,R1,0.437,23-67_2018-02-07
15,2/7/18,S.sid,24,24-5,NP,R1,0.479,24-5_2018-02-07
15,2/7/18,S.sid,24,24-15,NP,R1,0.473,24-15_2018-02-07
15,2/7/18,S.sid,27,27-6,NP,R1,0.473,27-6_2018-02-07
15,2/7/18,S.sid,27,27-18,NP,R1,0.46,27-18_2018-02-07
15,2/7/18,S.sid,27,27-46,NP,R1,0.509,27-46_2018-02-07
15,2/7/18,S.sid,28,28-7,NP,R1,0.466,28-7_2018-02-07
15,2/7/18,S.sid,28,28-10,NP,R1,0.487,28-10_2018-02-07
15,2/7/18,S.sid,30,30-3,NP,R1,0.506,30-3_2018-02-07
15,2/7/18,S.sid,30,30-7,NP,R1,0.49,30-7_2018-02-07
15,2/7/18,S.sid,30,30-14,NP,R1,0.475,30-14_2018-02-07
15,2/7/18,S.sid,20,20-26,Control,R2,0.5,20-26_2018-02-07
15,2/7/18,S.sid,20,20-32,Control,R2,0.505,20-32_2018-02-07
15,2/7/18,S.sid,20,20-38,Control,R2,0.524,20-38_2018-02-07
15,2/7/18,S.sid,22,22-32,Control,R2,0.454,22-32_2018-02-07
15,2/7/18,S.sid,22,22-35,Control,R2,0.429,22-35_2018-02-07
15,2/7/18,S.sid,23,23-68,Control,R2,0.416,23-68_2018-02-07
15,2/7/18,S.sid,23,23-72,Control,R2,0.388,23-72_2018-02-07
15,2/7/18,S.sid,23,23-75,Control,R2,0.399,23-75_2018-02-07
15,2/7/18,S.sid,24,24-16,Control,R2,0.509,24-16_2018-02-07
15,2/7/18,S.sid,24,24-19,Control,R2,0.494,24-19_2018-02-07
15,2/7/18,S.sid,27,27-57,Control,R2,0.435,27-57_2018-02-07
15,2/7/18,S.sid,27,27-73,Control,R2,0.435,27-73_2018-02-07
15,2/7/18,S.sid,27,27-85,Control,R2,0.437,27-85_2018-02-07
15,2/7/18,S.sid,28,28-11,Control,R2,0.465,28-11_2018-02-07
15,2/7/18,S.sid,28,28-15,Control,R2,0.446,28-15_2018-02-07
15,2/7/18,S.sid,28,28-29,Control,R2,0.476,28-29_2018-02-07
15,2/7/18,S.sid,30,30-15,Control,R2,0.451,30-15_2018-02-07
15,2/7/18,S.sid,30,30-20,Control,R2,0.479,30-20_2018-02-07
15,2/7/18,S.sid,30,30-26,Control,R2,0.475,30-26_2018-02-07
15,2/7/18,S.sid,20,20-29,N,R2,0.505,20-29_2018-02-07
15,2/7/18,S.sid,20,20-33,N,R2,0.51,20-33_2018-02-07
15,2/7/18,S.sid,20,20-46,N,R2,0.483,20-46_2018-02-07
15,2/7/18,S.sid,22,22-27,N,R2,0.44,22-27_2018-02-07
15,2/7/18,S.sid,22,22-33,N,R2,0.439,22-33_2018-02-07
15,2/7/18,S.sid,22,22-41,N,R2,0.438,22-41_2018-02-07
15,2/7/18,S.sid,23,23-73,N,R2,0.468,23-73_2018-02-07
15,2/7/18,S.sid,23,23-76,N,R2,0.417,23-76_2018-02-07
15,2/7/18,S.sid,23,23-80,N,R2,0.456,23-80_2018-02-07
15,2/7/18,S.sid,24,24-17,N,R2,0.438,24-17_2018-02-07
15,2/7/18,S.sid,24,24-21,N,R2,0.45,24-21_2018-02-07
15,2/7/18,S.sid,24,24-24,N,R2,0.463,24-24_2018-02-07
15,2/7/18,S.sid,27,27-67,N,R2,0.388,27-67_2018-02-07
15,2/7/18,S.sid,27,27-75,N,R2,0.396,27-75_2018-02-07
15,2/7/18,S.sid,27,27-86,N,R2,0.431,27-86_2018-02-07
15,2/7/18,S.sid,28,28-13,N,R2,0.373,28-13_2018-02-07
15,2/7/18,S.sid,28,28-18,N,R2,0.403,28-18_2018-02-07
15,2/7/18,S.sid,28,28-21,N,R2,0.371,28-21_2018-02-07
15,2/7/18,S.sid,30,30-16,N,R2,0.385,30-16_2018-02-07
15,2/7/18,S.sid,30,30-21,N,R2,0.41,30-21_2018-02-07
15,2/7/18,S.sid,30,30-27,N,R2,0.375,30-27_2018-02-07
15,2/7/18,S.sid,20,20-30,NP,R2,0.478,20-30_2018-02-07
15,2/7/18,S.sid,20,20-41,NP,R2,0.473,20-41_2018-02-07
15,2/7/18,S.sid,20,20-48,NP,R2,0.489,20-48_2018-02-07
15,2/7/18,S.sid,22,22-31,NP,R2,0.444,22-31_2018-02-07
15,2/7/18,S.sid,22,22-34,NP,R2,0.459,22-34_2018-02-07
15,2/7/18,S.sid,22,22-38,NP,R2,0.469,22-38_2018-02-07
15,2/7/18,S.sid,23,23-74,NP,R2,0.46,23-74_2018-02-07
15,2/7/18,S.sid,23,23-78,NP,R2,0.448,23-78_2018-02-07
15,2/7/18,S.sid,23,23-81,NP,R2,0.424,23-81_2018-02-07
15,2/7/18,S.sid,24,24-18,NP,R2,0.464,24-18_2018-02-07
15,2/7/18,S.sid,24,24-22,NP,R2,0.472,24-22_2018-02-07
15,2/7/18,S.sid,24,24-25,NP,R2,0.488,24-25_2018-02-07
15,2/7/18,S.sid,27,27-68,NP,R2,0.457,27-68_2018-02-07
15,2/7/18,S.sid,27,27-87,NP,R2,0.49,27-87_2018-02-07
15,2/7/18,S.sid,27,27-98,NP,R2,0.473,27-98_2018-02-07
15,2/7/18,S.sid,28,28-14,NP,R2,0.46,28-14_2018-02-07
15,2/7/18,S.sid,28,28-19,NP,R2,0.42,28-19_2018-02-07
15,2/7/18,S.sid,28,28-23,NP,R2,0.435,28-23_2018-02-07
15,2/7/18,S.sid,30,30-18,NP,R2,0.524,30-18_2018-02-07
15,2/7/18,S.sid,30,30-22,NP,R2,0.489,30-22_2018-02-07
15,2/7/18,S.sid,30,30-28,NP,R2,0.51,30-28_2018-02-07
16,2/12/18,S.sid,20,20-4,Control,R1,0.468,20-4_2018-02-12
16,2/12/18,S.sid,20,20-13,Control,R1,0.455,20-13_2018-02-12
16,2/12/18,S.sid,20,20-19,Control,R1,0.441,20-19_2018-02-12
16,2/12/18,S.sid,22,22-2,Control,R1,0.423,22-2_2018-02-12
16,2/12/18,S.sid,22,22-16,Control,R1,0.423,22-16_2018-02-12
16,2/12/18,S.sid,22,22-21,Control,R1,0.403,22-21_2018-02-12
16,2/12/18,S.sid,23,23-57,Control,R1,0.389,23-57_2018-02-12
16,2/12/18,S.sid,23,23-60,Control,R1,0.402,23-60_2018-02-12
16,2/12/18,S.sid,23,23-65,Control,R1,0.428,23-65_2018-02-12
16,2/12/18,S.sid,24,24-2,Control,R1,0.458,24-2_2018-02-12
16,2/12/18,S.sid,24,24-6,Control,R1,0.438,24-6_2018-02-12
16,2/12/18,S.sid,24,24-9,Control,R1,0.436,24-9_2018-02-12
16,2/12/18,S.sid,27,27-3,Control,R1,0.436,27-3_2018-02-12
16,2/12/18,S.sid,27,27-9,Control,R1,0.42,27-9_2018-02-12
16,2/12/18,S.sid,27,27-28,Control,R1,0.49,27-28_2018-02-12
16,2/12/18,S.sid,28,28-2,Control,R1,0.462,28-2_2018-02-12
16,2/12/18,S.sid,28,28-5,Control,R1,0.44,28-5_2018-02-12
16,2/12/18,S.sid,30,30-4,Control,R1,0.423,30-4_2018-02-12
16,2/12/18,S.sid,30,30-8,Control,R1,0.418,30-8_2018-02-12
16,2/12/18,S.sid,30,30-12,Control,R1,0.427,30-12_2018-02-12
16,2/12/18,S.sid,20,20-8,N,R1,0.443,20-8_2018-02-12
16,2/12/18,S.sid,20,20-15,N,R1,0.279,20-15_2018-02-12
16,2/12/18,S.sid,20,20-22,N,R1,0.415,20-22_2018-02-12
16,2/12/18,S.sid,22,22-3,N,R1,0.368,22-3_2018-02-12
16,2/12/18,S.sid,22,22-11,N,R1,0.378,22-11_2018-02-12
16,2/12/18,S.sid,22,22-17,N,R1,0.382,22-17_2018-02-12
16,2/12/18,S.sid,23,23-58,N,R1,0.367,23-58_2018-02-12
16,2/12/18,S.sid,23,23-61,N,R1,0.432,23-61_2018-02-12
16,2/12/18,S.sid,23,23-66,N,R1,0.412,23-66_2018-02-12
16,2/12/18,S.sid,24,24-3,N,R1,0.434,24-3_2018-02-12
16,2/12/18,S.sid,24,24-7,N,R1,0.419,24-7_2018-02-12
16,2/12/18,S.sid,24,24-10,N,R1,0.429,24-10_2018-02-12
16,2/12/18,S.sid,27,27-5,N,R1,0.406,27-5_2018-02-12
16,2/12/18,S.sid,27,27-21,N,R1,0.448,27-21_2018-02-12
16,2/12/18,S.sid,27,27-45,N,R1,0.422,27-45_2018-02-12
16,2/12/18,S.sid,28,28-3,N,R1,0.309,28-3_2018-02-12
16,2/12/18,S.sid,28,28-9,N,R1,0.353,28-9_2018-02-12
16,2/12/18,S.sid,30,30-5,N,R1,0.357,30-5_2018-02-12
16,2/12/18,S.sid,30,30-9,N,R1,0.402,30-9_2018-02-12
16,2/12/18,S.sid,30,30-13,N,R1,0.428,30-13_2018-02-12
16,2/12/18,S.sid,20,20-3,NP,R1,0.428,20-3_2018-02-12
16,2/12/18,S.sid,20,20-11,NP,R1,0.443,20-11_2018-02-12
16,2/12/18,S.sid,20,20-17,NP,R1,0.425,20-17_2018-02-12
16,2/12/18,S.sid,22,22-12,NP,R1,0.396,22-12_2018-02-12
16,2/12/18,S.sid,22,22-18,NP,R1,0.351,22-18_2018-02-12
16,2/12/18,S.sid,22,22-25,NP,R1,0.429,22-25_2018-02-12
16,2/12/18,S.sid,23,23-56,NP,R1,0.42,23-56_2018-02-12
16,2/12/18,S.sid,23,23-63,NP,R1,0.389,23-63_2018-02-12
16,2/12/18,S.sid,23,23-67,NP,R1,0.417,23-67_2018-02-12
16,2/12/18,S.sid,24,24-5,NP,R1,0.441,24-5_2018-02-12
16,2/12/18,S.sid,24,24-15,NP,R1,0.42,24-15_2018-02-12
16,2/12/18,S.sid,27,27-6,NP,R1,0.451,27-6_2018-02-12
16,2/12/18,S.sid,27,27-18,NP,R1,0.426,27-18_2018-02-12
16,2/12/18,S.sid,27,27-46,NP,R1,0.47,27-46_2018-02-12
16,2/12/18,S.sid,28,28-7,NP,R1,0.412,28-7_2018-02-12
16,2/12/18,S.sid,28,28-10,NP,R1,0.418,28-10_2018-02-12
16,2/12/18,S.sid,30,30-3,NP,R1,0.442,30-3_2018-02-12
16,2/12/18,S.sid,30,30-7,NP,R1,0.386,30-7_2018-02-12
16,2/12/18,S.sid,30,30-14,NP,R1,0.422,30-14_2018-02-12
16,2/12/18,S.sid,20,20-26,Control,R2,0.421,20-26_2018-02-12
16,2/12/18,S.sid,20,20-32,Control,R2,0.462,20-32_2018-02-12
16,2/12/18,S.sid,20,20-38,Control,R2,0.501,20-38_2018-02-12
16,2/12/18,S.sid,22,22-32,Control,R2,0.444,22-32_2018-02-12
16,2/12/18,S.sid,22,22-35,Control,R2,0.423,22-35_2018-02-12
16,2/12/18,S.sid,23,23-68,Control,R2,0.415,23-68_2018-02-12
16,2/12/18,S.sid,23,23-72,Control,R2,0.379,23-72_2018-02-12
16,2/12/18,S.sid,23,23-75,Control,R2,0.393,23-75_2018-02-12
16,2/12/18,S.sid,24,24-16,Control,R2,0.471,24-16_2018-02-12
16,2/12/18,S.sid,24,24-19,Control,R2,0.466,24-19_2018-02-12
16,2/12/18,S.sid,27,27-57,Control,R2,0.449,27-57_2018-02-12
16,2/12/18,S.sid,27,27-73,Control,R2,0.468,27-73_2018-02-12
16,2/12/18,S.sid,27,27-85,Control,R2,0.441,27-85_2018-02-12
16,2/12/18,S.sid,28,28-11,Control,R2,0.471,28-11_2018-02-12
16,2/12/18,S.sid,28,28-15,Control,R2,0.465,28-15_2018-02-12
16,2/12/18,S.sid,28,28-29,Control,R2,0.488,28-29_2018-02-12
16,2/12/18,S.sid,30,30-15,Control,R2,0.439,30-15_2018-02-12
16,2/12/18,S.sid,30,30-20,Control,R2,0.449,30-20_2018-02-12
16,2/12/18,S.sid,30,30-26,Control,R2,0.439,30-26_2018-02-12
16,2/12/18,S.sid,20,20-29,N,R2,0.497,20-29_2018-02-12
16,2/12/18,S.sid,20,20-33,N,R2,0.521,20-33_2018-02-12
16,2/12/18,S.sid,20,20-46,N,R2,0.493,20-46_2018-02-12
16,2/12/18,S.sid,22,22-27,N,R2,0.455,22-27_2018-02-12
16,2/12/18,S.sid,22,22-33,N,R2,0.455,22-33_2018-02-12
16,2/12/18,S.sid,22,22-41,N,R2,0.464,22-41_2018-02-12
16,2/12/18,S.sid,23,23-73,N,R2,0.487,23-73_2018-02-12
16,2/12/18,S.sid,23,23-76,N,R2,0.396,23-76_2018-02-12
16,2/12/18,S.sid,23,23-80,N,R2,0.471,23-80_2018-02-12
16,2/12/18,S.sid,24,24-17,N,R2,0.467,24-17_2018-02-12
16,2/12/18,S.sid,24,24-21,N,R2,0.475,24-21_2018-02-12
16,2/12/18,S.sid,24,24-24,N,R2,0.474,24-24_2018-02-12
16,2/12/18,S.sid,27,27-67,N,R2,0.41,27-67_2018-02-12
16,2/12/18,S.sid,27,27-75,N,R2,0.415,27-75_2018-02-12
16,2/12/18,S.sid,27,27-86,N,R2,0.44,27-86_2018-02-12
16,2/12/18,S.sid,28,28-13,N,R2,0.456,28-13_2018-02-12
16,2/12/18,S.sid,28,28-18,N,R2,0.423,28-18_2018-02-12
16,2/12/18,S.sid,28,28-21,N,R2,0.413,28-21_2018-02-12
16,2/12/18,S.sid,30,30-16,N,R2,0.432,30-16_2018-02-12
16,2/12/18,S.sid,30,30-21,N,R2,0.463,30-21_2018-02-12
16,2/12/18,S.sid,30,30-27,N,R2,0.448,30-27_2018-02-12
16,2/12/18,S.sid,20,20-30,NP,R2,0.37,20-30_2018-02-12
16,2/12/18,S.sid,20,20-41,NP,R2,0.398,20-41_2018-02-12
16,2/12/18,S.sid,20,20-48,NP,R2,0.412,20-48_2018-02-12
16,2/12/18,S.sid,22,22-31,NP,R2,0.382,22-31_2018-02-12
16,2/12/18,S.sid,22,22-34,NP,R2,0.422,22-34_2018-02-12
16,2/12/18,S.sid,22,22-38,NP,R2,0.432,22-38_2018-02-12
16,2/12/18,S.sid,23,23-74,NP,R2,0.451,23-74_2018-02-12
16,2/12/18,S.sid,23,23-78,NP,R2,0.415,23-78_2018-02-12
16,2/12/18,S.sid,23,23-81,NP,R2,0.396,23-81_2018-02-12
16,2/12/18,S.sid,24,24-18,NP,R2,0.441,24-18_2018-02-12
16,2/12/18,S.sid,24,24-22,NP,R2,0.449,24-22_2018-02-12
16,2/12/18,S.sid,24,24-25,NP,R2,0.462,24-25_2018-02-12
16,2/12/18,S.sid,27,27-68,NP,R2,0.445,27-68_2018-02-12
16,2/12/18,S.sid,27,27-87,NP,R2,0.469,27-87_2018-02-12
16,2/12/18,S.sid,27,27-98,NP,R2,0.458,27-98_2018-02-12
16,2/12/18,S.sid,28,28-14,NP,R2,0.408,28-14_2018-02-12
16,2/12/18,S.sid,28,28-19,NP,R2,0.37,28-19_2018-02-12
16,2/12/18,S.sid,28,28-23,NP,R2,0.44,28-23_2018-02-12
16,2/12/18,S.sid,30,30-18,NP,R2,0.468,30-18_2018-02-12
16,2/12/18,S.sid,30,30-22,NP,R2,0.446,30-22_2018-02-12
16,2/12/18,S.sid,30,30-28,NP,R2,0.444,30-28_2018-02-12
17,2/15/18,S.sid,20,20-4,Control,R1,0.471,20-4_2018-02-15
17,2/15/18,S.sid,20,20-13,Control,R1,0.489,20-13_2018-02-15
17,2/15/18,S.sid,20,20-19,Control,R1,0.487,20-19_2018-02-15
17,2/15/18,S.sid,22,22-2,Control,R1,0.458,22-2_2018-02-15
17,2/15/18,S.sid,22,22-16,Control,R1,0.463,22-16_2018-02-15
17,2/15/18,S.sid,22,22-21,Control,R1,0.445,22-21_2018-02-15
17,2/15/18,S.sid,23,23-57,Control,R1,0.453,23-57_2018-02-15
17,2/15/18,S.sid,23,23-60,Control,R1,0.452,23-60_2018-02-15
17,2/15/18,S.sid,23,23-65,Control,R1,0.461,23-65_2018-02-15
17,2/15/18,S.sid,24,24-2,Control,R1,0.429,24-2_2018-02-15
17,2/15/18,S.sid,24,24-6,Control,R1,0.399,24-6_2018-02-15
17,2/15/18,S.sid,24,24-9,Control,R1,0.41,24-9_2018-02-15
17,2/15/18,S.sid,27,27-3,Control,R1,0.503,27-3_2018-02-15
17,2/15/18,S.sid,27,27-9,Control,R1,0.452,27-9_2018-02-15
17,2/15/18,S.sid,27,27-28,Control,R1,0.513,27-28_2018-02-15
17,2/15/18,S.sid,28,28-2,Control,R1,0.515,28-2_2018-02-15
17,2/15/18,S.sid,28,28-5,Control,R1,0.502,28-5_2018-02-15
17,2/15/18,S.sid,30,30-4,Control,R1,0.408,30-4_2018-02-15
17,2/15/18,S.sid,30,30-8,Control,R1,0.402,30-8_2018-02-15
17,2/15/18,S.sid,30,30-12,Control,R1,0.448,30-12_2018-02-15
17,2/15/18,S.sid,20,20-8,N,R1,0.495,20-8_2018-02-15
17,2/15/18,S.sid,20,20-15,N,R1,0.474,20-15_2018-02-15
17,2/15/18,S.sid,20,20-22,N,R1,0.484,20-22_2018-02-15
17,2/15/18,S.sid,22,22-3,N,R1,0.453,22-3_2018-02-15
17,2/15/18,S.sid,22,22-11,N,R1,0.464,22-11_2018-02-15
17,2/15/18,S.sid,22,22-17,N,R1,0.464,22-17_2018-02-15
17,2/15/18,S.sid,23,23-58,N,R1,0.464,23-58_2018-02-15
17,2/15/18,S.sid,23,23-61,N,R1,0.497,23-61_2018-02-15
17,2/15/18,S.sid,23,23-66,N,R1,0.474,23-66_2018-02-15
17,2/15/18,S.sid,24,24-3,N,R1,0.404,24-3_2018-02-15
17,2/15/18,S.sid,24,24-7,N,R1,0.407,24-7_2018-02-15
17,2/15/18,S.sid,24,24-10,N,R1,0.393,24-10_2018-02-15
17,2/15/18,S.sid,27,27-5,N,R1,0.491,27-5_2018-02-15
17,2/15/18,S.sid,27,27-21,N,R1,0.504,27-21_2018-02-15
17,2/15/18,S.sid,27,27-45,N,R1,0.484,27-45_2018-02-15
17,2/15/18,S.sid,28,28-3,N,R1,0.43,28-3_2018-02-15
17,2/15/18,S.sid,28,28-9,N,R1,0.42,28-9_2018-02-15
17,2/15/18,S.sid,30,30-5,N,R1,0.358,30-5_2018-02-15
17,2/15/18,S.sid,30,30-9,N,R1,0.406,30-9_2018-02-15
17,2/15/18,S.sid,30,30-13,N,R1,0.366,30-13_2018-02-15
17,2/15/18,S.sid,20,20-3,NP,R1,0.455,20-3_2018-02-15
17,2/15/18,S.sid,20,20-11,NP,R1,0.467,20-11_2018-02-15
17,2/15/18,S.sid,20,20-17,NP,R1,0.452,20-17_2018-02-15
17,2/15/18,S.sid,22,22-12,NP,R1,0.467,22-12_2018-02-15
17,2/15/18,S.sid,22,22-18,NP,R1,0.455,22-18_2018-02-15
17,2/15/18,S.sid,22,22-25,NP,R1,0.489,22-25_2018-02-15
17,2/15/18,S.sid,23,23-56,NP,R1,0.476,23-56_2018-02-15
17,2/15/18,S.sid,23,23-63,NP,R1,0.451,23-63_2018-02-15
17,2/15/18,S.sid,23,23-67,NP,R1,0.46,23-67_2018-02-15
17,2/15/18,S.sid,24,24-5,NP,R1,0.4,24-5_2018-02-15
17,2/15/18,S.sid,24,24-15,NP,R1,0.396,24-15_2018-02-15
17,2/15/18,S.sid,27,27-6,NP,R1,0.511,27-6_2018-02-15
17,2/15/18,S.sid,27,27-18,NP,R1,0.494,27-18_2018-02-15
17,2/15/18,S.sid,27,27-46,NP,R1,0.522,27-46_2018-02-15
17,2/15/18,S.sid,28,28-7,NP,R1,0.483,28-7_2018-02-15
17,2/15/18,S.sid,28,28-10,NP,R1,0.453,28-10_2018-02-15
17,2/15/18,S.sid,30,30-3,NP,R1,0.414,30-3_2018-02-15
17,2/15/18,S.sid,30,30-7,NP,R1,0.381,30-7_2018-02-15
17,2/15/18,S.sid,30,30-14,NP,R1,0.377,30-14_2018-02-15
17,2/15/18,S.sid,20,20-26,Control,R2,0.455,20-26_2018-02-15
17,2/15/18,S.sid,20,20-32,Control,R2,0.457,20-32_2018-02-15
17,2/15/18,S.sid,20,20-38,Control,R2,0.463,20-38_2018-02-15
17,2/15/18,S.sid,22,22-32,Control,R2,0.464,22-32_2018-02-15
