Treatment,Replicate,Fragment,Genotype,Date,Days,Time_Point,Phase,Sample,C.Ssid,D.Ssid,TotalSH,logC.SH,logD.SH,logSH,D.Prp,Community
N+P,R1,Ss_23-56,Ss_23,2018-02-23,100,T19,Heat,Ss_23-56_T19,0,0.012372930849838,0.012372930849838,NA,-1.90752741426367,-1.90752741426367,1,D
N+P,R1,Ss_23-63,Ss_23,2018-02-23,100,T19,Heat,Ss_23-63_T19,0,0.024700706012794,0.024700706012794,NA,-1.60729063325538,-1.60729063325538,1,D
N+P,R1,Ss_23-67,Ss_23,2018-02-23,100,T19,Heat,Ss_23-67_T19,0,0.021415550482016,0.021415550482016,NA,-1.66927075767977,-1.66927075767977,1,D
N+P,R1,Ss_27-18,Ss_27,2018-02-23,100,T19,Heat,Ss_27-18_T19,0.000720412407607,0.015538531365444,0.016258943773051,-3.14241881596817,-1.80859003122524,-1.78890767082283,0.95569131564372,D
N+P,R1,Ss_27-46,Ss_27,2018-02-23,100,T19,Heat,Ss_27-46_T19,0,0.005807063013617,0.005807063013617,NA,-2.23604346132369,-2.23604346132369,1,D
N+P,R1,Ss_27-6,Ss_27,2018-02-23,100,T19,Heat,Ss_27-6_T19,5.11E-05,0.00569088473063,0.005741970417345,-4.29170076428182,-2.24482021097545,-2.24093904932073,0.991103108688939,D
N+P,R1,Ss_28-10,Ss_28,2018-02-23,100,T19,Heat,Ss_28-10_T19,0.004113193012447,0.000636843898824,0.004750036911271,-2.38582091065282,-3.19596700751896,-2.32330301557534,0.134071357911623,C1
N+P,R1,Ss_28-7,Ss_28,2018-02-23,100,T19,Heat,Ss_28-7_T19,0.001963479966727,0.000680905003709,0.002644384970436,-2.70697352545262,-3.1669134743469,-2.57767531985001,0.257490876450079,C1
N+P,R1,Ss_24-15,Ss_24,2018-02-23,100,T19,Heat,Ss_24-15_T19,0.023542942337972,0,0.023542942337972,-1.62813926106391,NA,-1.62813926106391,0,C3
N+P,R1,Ss_24-5,Ss_24,2018-02-23,100,T19,Heat,Ss_24-5_T19,0.00732671475191,0.000109922765779,0.007436637517689,-2.13509071634732,-3.95891235281426,-2.12862338671261,0.014781245625826,C3
N+P,R1,Ss_30-14,Ss_30,2018-02-23,100,T19,Heat,Ss_30-14_T19,0.003452446364702,0,0.003452446364702,-2.46187305965593,NA,-2.46187305965593,0,C3
N+P,R1,Ss_30-3,Ss_30,2018-02-23,100,T19,Heat,Ss_30-3_T19,0.001191500346927,0,0.001191500346927,-2.92390582686489,NA,-2.92390582686489,0,C3
N+P,R1,Ss_30-7,Ss_30,2018-02-23,100,T19,Heat,Ss_30-7_T19,0.001024212978328,0,0.001024212978328,-2.98960972529843,NA,-2.98960972529843,0,C3
N+P,R1,Ss_20-11,Ss_20,2018-02-23,100,T19,Heat,Ss_20-11_T19,0.005526803553317,0,0.005526803553317,-2.25752597186232,NA,-2.25752597186232,0,C1
N+P,R1,Ss_20-17,Ss_20,2018-02-23,100,T19,Heat,Ss_20-17_T19,0.003155583713911,0,0.003155583713911,-2.50092029401649,NA,-2.50092029401649,0,C1
N+P,R1,Ss_20-3,Ss_20,2018-02-23,100,T19,Heat,Ss_20-3_T19,0.004637271753528,0,0.004637271753528,-2.33373745282112,NA,-2.33373745282112,0,C1
N+P,R2,Ss_22-31,Ss_22,2018-02-23,100,T19,Heat,Ss_22-31_T19,0,0.008268347995145,0.008268347995145,NA,-2.08258125323598,-2.08258125323598,1,D
N+P,R2,Ss_22-34,Ss_22,2018-02-23,100,T19,Heat,Ss_22-34_T19,0,0.015866829932431,0.015866829932431,NA,-1.79950983319313,-1.79950983319313,1,D
N+P,R2,Ss_23-74,Ss_23,2018-02-23,100,T19,Heat,Ss_23-74_T19,0,0.011807522131494,0.011807522131494,NA,-1.92784123172825,-1.92784123172825,1,D
N+P,R2,Ss_24-22,Ss_24,2018-02-23,100,T19,Heat,Ss_24-22_T19,0.02715384843436,6.05E-05,0.027214313593469,-1.56616861044482,-4.21849479998618,-1.56520261509772,0.002221814594019,C3
N+P,R2,Ss_24-25,Ss_24,2018-02-23,100,T19,Heat,Ss_24-25_T19,0.022884980796954,0,0.022884980796954,-1.64044944765793,NA,-1.64044944765793,0,C3
N+P,R2,Ss_30-22,Ss_30,2018-02-23,100,T19,Heat,Ss_30-22_T19,0.003728472576964,0,0.003728472576964,-2.42846904681147,NA,-2.42846904681147,0,C3
N+P,R2,Ss_30-28,Ss_30,2018-02-23,100,T19,Heat,Ss_30-28_T19,0.006453543353577,0,0.006453543353577,-2.19020176809819,NA,-2.19020176809819,0,C3
N+P,R2,Ss_20-30,Ss_20,2018-02-23,100,T19,Heat,Ss_20-30_T19,0.0057334057369,0,0.0057334057369,-2.24158732334627,NA,-2.24158732334627,0,C1
N+P,R2,Ss_20-41,Ss_20,2018-02-23,100,T19,Heat,Ss_20-41_T19,0.002360808573776,0,0.002360808573776,-2.62693922627282,NA,-2.62693922627282,0,C1
N+P,R2,Ss_20-48,Ss_20,2018-02-23,100,T19,Heat,Ss_20-48_T19,0.00340279936525,0,0.00340279936525,-2.46816365687932,NA,-2.46816365687932,0,C1
A,R1,Ss_22-16,Ss_22,2018-03-06,111,T22,Heat,Ss_22-16_T22,0,0.011825112543331,0.011825112543331,NA,-1.92719471725273,-1.92719471725273,1,D
A,R1,Ss_22-2,Ss_22,2018-03-06,111,T22,Heat,Ss_22-2_T22,0,0.01324702556449,0.01324702556449,NA,-1.87788162557199,-1.87788162557199,1,D
A,R1,Ss_22-21,Ss_22,2018-03-06,111,T22,Heat,Ss_22-21_T22,0,0.016767212467521,0.016767212467521,NA,-1.77553913242072,-1.77553913242072,1,D
A,R1,Ss_23-57,Ss_23,2018-03-06,111,T22,Heat,Ss_23-57_T22,0,0.019793131165233,0.019793131165233,NA,-1.70348549734404,-1.70348549734404,1,D
A,R1,Ss_23-60,Ss_23,2018-03-06,111,T22,Heat,Ss_23-60_T22,0,0.012800290715565,0.012800290715565,NA,-1.89278016670121,-1.89278016670121,1,D
A,R1,Ss_23-65,Ss_23,2018-03-06,111,T22,Heat,Ss_23-65_T22,0,0.022967771939534,0.022967771939534,NA,-1.63888113285454,-1.63888113285454,1,D
A,R1,Ss_27-28,Ss_27,2018-03-06,111,T22,Heat,Ss_27-28_T22,0.000686383117809,0.006262717781677,0.006949100899486,-3.16343340687923,-2.20323715857206,-2.1580713824101,0.901227061207316,D
A,R1,Ss_27-3,Ss_27,2018-03-06,111,T22,Heat,Ss_27-3_T22,0,0.011358935193468,0.011358935193468,NA,-1.94466237824434,-1.94466237824434,1,D
A,R1,Ss_27-9,Ss_27,2018-03-06,111,T22,Heat,Ss_27-9_T22,0,0.005508325926071,0.005508325926071,NA,-2.25898037057445,-2.25898037057445,1,D
A,R1,Ss_28-2,Ss_28,2018-03-06,111,T22,Heat,Ss_28-2_T22,0.000678760539687,0.008902381259431,0.009581141799118,-3.16828341369449,-2.05049381026452,-2.01858273230894,0.929156612654542,D
A,R1,Ss_28-5,Ss_28,2018-03-06,111,T22,Heat,Ss_28-5_T22,0.004800881588361,0.009841882234897,0.014642763823258,-2.3186790055817,-2.0069218359124,-1.83437694240992,0.67213282640432,D
A,R1,Ss_24-2,Ss_24,2018-03-06,111,T22,Heat,Ss_24-2_T22,5.75E-05,0,5.75E-05,-4.24003731119139,NA,-4.24003731119139,0,C3
A,R1,Ss_30-12,Ss_30,2018-03-06,111,T22,Heat,Ss_30-12_T22,0.000265319994077,0,0.000265319994077,-3.57623002106858,NA,-3.57623002106858,0,C3
A,R1,Ss_30-4,Ss_30,2018-03-06,111,T22,Heat,Ss_30-4_T22,0.000204184631658,0,0.000204184631658,-3.6899769490143,NA,-3.6899769490143,0,C3
A,R1,Ss_20-13,Ss_20,2018-03-06,111,T22,Heat,Ss_20-13_T22,0.003984773339986,0,0.003984773339986,-2.399596376901,NA,-2.399596376901,0,C1
A,R1,Ss_20-19,Ss_20,2018-03-06,111,T22,Heat,Ss_20-19_T22,0.005709348216542,0,0.005709348216542,-2.24341346830689,NA,-2.24341346830689,0,C1
A,R1,Ss_20-4,Ss_20,2018-03-06,111,T22,Heat,Ss_20-4_T22,0.002702781325375,0,0.002702781325375,-2.5681890904555,NA,-2.5681890904555,0,C1
A,R2,Ss_22-32,Ss_22,2018-03-06,111,T22,Heat,Ss_22-32_T22,0.000410660498987,0.015733496401065,0.016144156900052,-3.38651706947883,-1.80317475487483,-1.79198463031333,0.974562902136697,D
A,R2,Ss_22-35,Ss_22,2018-03-06,111,T22,Heat,Ss_22-35_T22,0.000106341697825,0.009379255335889,0.009485597033714,-3.97329641012741,-2.02783164097619,-2.02293532895164,0.988789140267347,D
A,R2,Ss_23-68,Ss_23,2018-03-06,111,T22,Heat,Ss_23-68_T22,0.000204494225458,0.007448490762197,0.007652984987656,-3.68931895116258,-2.1279317165202,-2.1161691385959,0.973279155024053,D
A,R2,Ss_23-72,Ss_23,2018-03-06,111,T22,Heat,Ss_23-72_T22,0.000188655078694,0.005968782642425,0.006157437721119,-3.72433149886914,-2.2241142359708,-2.21059997210128,0.969361431290302,D
A,R2,Ss_23-75,Ss_23,2018-03-06,111,T22,Heat,Ss_23-75_T22,0,0.001818200061531,0.001818200061531,NA,-2.74035833187383,-2.74035833187383,1,D
A,R2,Ss_27-73,Ss_27,2018-03-06,111,T22,Heat,Ss_27-73_T22,0,0.001784199420225,0.001784199420225,NA,-2.74855660609051,-2.74855660609051,1,D
A,R2,Ss_27-85,Ss_27,2018-03-06,111,T22,Heat,Ss_27-85_T22,1.03E-05,0.001945666544282,0.001955973659775,-4.98686285757159,-2.71093158872714,-2.70863699795911,0.994730442589681,D
A,R2,Ss_28-11,Ss_28,2018-03-06,111,T22,Heat,Ss_28-11_T22,0.000484714850613,0.000599158054642,0.001083872905255,-3.31451367423132,-3.22245859797074,-2.96502164010621,0.552793645580664,D
A,R2,Ss_28-15,Ss_28,2018-03-06,111,T22,Heat,Ss_28-15_T22,0.000474040974068,0.000368083692551,0.000842124666619,-3.32418411815195,-3.4340534229556,-3.0746236115683,0.437089313662782,C1
A,R2,Ss_28-29,Ss_28,2018-03-06,111,T22,Heat,Ss_28-29_T22,0.000693810099045,7.20E-05,0.000765844576654,-3.1587593828918,-4.14245958896258,-3.11585935876187,0.094058872786148,C1
A,R2,Ss_24-16,Ss_24,2018-03-06,111,T22,Heat,Ss_24-16_T22,0.000192748114012,0.000118024587955,0.000310772701967,-3.7150098627092,-3.92802750709533,-3.50755713628616,0.37977784795007,C3
A,R2,Ss_24-19,Ss_24,2018-03-06,111,T22,Heat,Ss_24-19_T22,0,0.000179960875944,0.000179960875944,NA,-3.74482190161077,-3.74482190161077,1,D
A,R2,Ss_30-15,Ss_30,2018-03-06,111,T22,Heat,Ss_30-15_T22,3.37E-06,0,3.37E-06,-5.47263637081638,NA,-5.47263637081638,0,C3
A,R2,Ss_30-20,Ss_30,2018-03-06,111,T22,Heat,Ss_30-20_T22,0.000262487302375,0,0.000262487302375,-3.58089170041794,NA,-3.58089170041794,0,C3
A,R2,Ss_20-26,Ss_20,2018-03-06,111,T22,Heat,Ss_20-26_T22,0.00275110258993,0,0.00275110258993,-2.56049321425958,NA,-2.56049321425958,0,C1
A,R2,Ss_20-32,Ss_20,2018-03-06,111,T22,Heat,Ss_20-32_T22,0.000357267603101,0,0.000357267603101,-3.44700636368097,NA,-3.44700636368097,0,C1
A,R2,Ss_20-38,Ss_20,2018-03-06,111,T22,Heat,Ss_20-38_T22,0.002058349630153,0,0.002058349630153,-2.68648085428229,NA,-2.68648085428229,0,C1
N,R1,Ss_22-11,Ss_22,2018-03-06,111,T22,Heat,Ss_22-11_T22,0.000240500883003,0.010721877279207,0.01096237816221,-3.61888332476834,-1.96972916794342,-1.96009522042399,0.978061249170206,D
N,R1,Ss_22-17,Ss_22,2018-03-06,111,T22,Heat,Ss_22-17_T22,0,0.002436250560758,0.002436250560758,NA,-2.61327804791172,-2.61327804791172,1,D
N,R1,Ss_23-58,Ss_23,2018-03-06,111,T22,Heat,Ss_23-58_T22,0.000256278290741,0.016436171883363,0.016692450174104,-3.59128818121569,-1.78419932569651,-1.7774799114338,0.984647053723795,D
N,R1,Ss_23-61,Ss_23,2018-03-06,111,T22,Heat,Ss_23-61_T22,0,0.010090854669687,0.010090854669687,NA,-1.99607204856888,-1.99607204856888,1,D
N,R1,Ss_23-66,Ss_23,2018-03-06,111,T22,Heat,Ss_23-66_T22,0,0.005098568356714,0.005098568356714,NA,-2.29255175371837,-2.29255175371837,1,D
N,R1,Ss_27-21,Ss_27,2018-03-06,111,T22,Heat,Ss_27-21_T22,0.00030194672591,0.004416380570525,0.004718327296435,-3.52006967520284,-2.35493350942793,-2.32621193667941,0.936005557279169,D
N,R1,Ss_27-45,Ss_27,2018-03-06,111,T22,Heat,Ss_27-45_T22,0,0.03484072812017,0.03484072812017,NA,-1.45791277745118,-1.45791277745118,1,D
N,R1,Ss_27-5,Ss_27,2018-03-06,111,T22,Heat,Ss_27-5_T22,6.41E-05,0.004896675786791,0.004960746757119,-4.19333869875341,-2.31009865004936,-2.30445294284755,0.987084410177638,D
N,R1,Ss_28-9,Ss_28,2018-03-06,111,T22,Heat,Ss_28-9_T22,0.000134212675202,0.002521623288667,0.00265583596387,-3.87220646695048,-2.59831979320823,-2.57579875241632,0.94946499820466,D
N,R1,Ss_24-10,Ss_24,2018-03-06,111,T22,Heat,Ss_24-10_T22,8.41E-05,0.000412623473237,0.000496675794396,-4.07545028873552,-3.38444606960752,-3.30392700492597,0.830770248706241,D
N,R1,Ss_24-3,Ss_24,2018-03-06,111,T22,Heat,Ss_24-3_T22,2.42E-05,9.70E-05,0.000121274623532,-4.61571618647189,-4.01301114433434,-3.91623006486426,0.80023753961271,D
N,R1,Ss_24-7,Ss_24,2018-03-06,111,T22,Heat,Ss_24-7_T22,2.28E-05,0.000217933268892,0.000240725661982,-4.64221007361697,-3.66167646689318,-3.61847761033445,0.905317975230648,D
N,R1,Ss_20-15,Ss_20,2018-03-06,111,T22,Heat,Ss_20-15_T22,0.001442508756517,0,0.001442508756517,-2.84088154184967,NA,-2.84088154184967,0,C1
N,R1,Ss_20-22,Ss_20,2018-03-06,111,T22,Heat,Ss_20-22_T22,0.000844226712148,0,0.000844226712148,-3.0735409104674,NA,-3.0735409104674,0,C1
N,R1,Ss_20-8,Ss_20,2018-03-06,111,T22,Heat,Ss_20-8_T22,0.002161882158854,0,0.002161882158854,-2.66516798251696,NA,-2.66516798251696,0,C1
N,R2,Ss_22-27,Ss_22,2018-03-06,111,T22,Heat,Ss_22-27_T22,3.86E-05,0.000852423989875,0.000890987122769,-4.41382769096768,-3.06934433638187,-3.05012857267544,0.956718641707944,D
N,R2,Ss_22-33,Ss_22,2018-03-06,111,T22,Heat,Ss_22-33_T22,0,0.001712169784486,0.001712169784486,NA,-2.76645317142903,-2.76645317142903,1,D
N,R2,Ss_22-41,Ss_22,2018-03-06,111,T22,Heat,Ss_22-41_T22,0.00014067251938,0.005629426300509,0.005770098819889,-3.85179073445634,-2.24953586220346,-2.23881674896469,0.975620431508803,D
N,R2,Ss_23-73,Ss_23,2018-03-06,111,T22,Heat,Ss_23-73_T22,0.000171478985182,0.009248376790216,0.009419855775398,-3.76578909532101,-2.03393448487314,-2.02595574650947,0.981796007362417,D
N,R2,Ss_23-80,Ss_23,2018-03-06,111,T22,Heat,Ss_23-80_T22,0.000156247656266,0.004241747941006,0.004397995597271,-3.80618648840623,-2.37245514229818,-2.35674520973687,0.964472984838213,D
N,R2,Ss_27-67,Ss_27,2018-03-06,111,T22,Heat,Ss_27-67_T22,0,0.023104043151463,0.023104043151463,NA,-1.6363120129771,-1.6363120129771,1,D
N,R2,Ss_27-75,Ss_27,2018-03-06,111,T22,Heat,Ss_27-75_T22,0,0.022099717230482,0.022099717230482,NA,-1.65561328314869,-1.65561328314869,1,D
N,R2,Ss_27-86,Ss_27,2018-03-06,111,T22,Heat,Ss_27-86_T22,0,0.021953226535399,0.021953226535399,NA,-1.65850164109201,-1.65850164109201,1,D
N,R2,Ss_28-13,Ss_28,2018-03-06,111,T22,Heat,Ss_28-13_T22,0.000983813019896,0.017467549271671,0.018451362291567,-3.0070874342348,-1.75776802303372,-1.73397156371256,0.946680738020847,D
N,R2,Ss_28-18,Ss_28,2018-03-06,111,T22,Heat,Ss_28-18_T22,0.006678544815927,0.001216010984815,0.007894555800741,-2.17531815537758,-2.91506250185367,-2.10267230121161,0.154031590314502,C1
N,R2,Ss_28-21,Ss_28,2018-03-06,111,T22,Heat,Ss_28-21_T22,0.00068268618137,0.008245849123272,0.008928535304642,-3.16577888785517,-2.0837646158759,-2.04921977977714,0.923538838333884,D
N,R2,Ss_24-17,Ss_24,2018-03-06,111,T22,Heat,Ss_24-17_T22,0,2.14E-05,2.14E-05,NA,-4.66964821014174,-4.66964821014174,1,D
N,R2,Ss_24-21,Ss_24,2018-03-06,111,T22,Heat,Ss_24-21_T22,5.29E-05,0.00058926922555,0.000642158794504,-4.27662997243445,-3.22968623924237,-3.19235756531232,0.917637865576838,D
N,R2,Ss_24-24,Ss_24,2018-03-06,111,T22,Heat,Ss_24-24_T22,0.000292647560717,0.00325612648394,0.003548774044657,-3.53365509147644,-2.48729873332508,-2.44992165190133,0.917535589182512,D
N,R2,Ss_30-16,Ss_30,2018-03-06,111,T22,Heat,Ss_30-16_T22,0.000580598894381,0,0.000580598894381,-3.23612379551878,NA,-3.23612379551878,0,C3
N,R2,Ss_30-21,Ss_30,2018-03-06,111,T22,Heat,Ss_30-21_T22,0.000868302583482,0,0.000868302583482,-3.06132890680831,NA,-3.06132890680831,0,C3
N,R2,Ss_30-27,Ss_30,2018-03-06,111,T22,Heat,Ss_30-27_T22,0.000241277638633,0,0.000241277638633,-3.61748292619946,NA,-3.61748292619946,0,C3
N,R2,Ss_20-29,Ss_20,2018-03-06,111,T22,Heat,Ss_20-29_T22,0.001999203453901,0,0.001999203453901,-2.69914300657714,NA,-2.69914300657714,0,C1
N,R2,Ss_20-33,Ss_20,2018-03-06,111,T22,Heat,Ss_20-33_T22,9.87E-05,0,9.87E-05,-4.00574586677456,NA,-4.00574586677456,0,C1
N,R2,Ss_20-46,Ss_20,2018-03-06,111,T22,Heat,Ss_20-46_T22,0.000186985438758,0,0.000186985438758,-3.72819221225114,NA,-3.72819221225114,0,C1
N+P,R1,Ss_22-12,Ss_22,2018-03-06,111,T22,Heat,Ss_22-12_T22,0.000109454370873,0.003782070804717,0.003891525175591,-3.96076689094123,-2.42227034492243,-2.40988015560842,0.971873657259129,D
N+P,R1,Ss_22-18,Ss_22,2018-03-06,111,T22,Heat,Ss_22-18_T22,0.000896940817057,0,0.000896940817057,-3.0472362121103,NA,-3.0472362121103,0,C1
N+P,R1,Ss_22-25,Ss_22,2018-03-06,111,T22,Heat,Ss_22-25_T22,0,0.02349573968612,0.02349573968612,NA,-1.62901087809182,-1.62901087809182,1,D
N+P,R1,Ss_23-56,Ss_23,2018-03-06,111,T22,Heat,Ss_23-56_T22,2.31E-05,0.030876962758171,0.030900086317588,-4.63594531400883,-1.51036542602541,-1.51004030739718,0.999251666834206,D
N+P,R1,Ss_23-63,Ss_23,2018-03-06,111,T22,Heat,Ss_23-63_T22,0,0.019545392366213,0.019545392366213,NA,-1.70895560685001,-1.70895560685001,1,D
N+P,R1,Ss_23-67,Ss_23,2018-03-06,111,T22,Heat,Ss_23-67_T22,0,0.028213558400894,0.028213558400894,NA,-1.54954213552442,-1.54954213552442,1,D
N+P,R1,Ss_27-18,Ss_27,2018-03-06,111,T22,Heat,Ss_27-18_T22,0.00027418363344,0.020242354392628,0.020516538026067,-3.56195847266482,-1.69373897600909,-1.68789592051054,0.986635969816586,D
N+P,R1,Ss_27-46,Ss_27,2018-03-06,111,T22,Heat,Ss_27-46_T22,0.00022148333623,0.013484368564107,0.013705851900337,-3.65465894328125,-1.87016938555107,-1.86309396529653,0.983840235700747,D
N+P,R1,Ss_27-6,Ss_27,2018-03-06,111,T22,Heat,Ss_27-6_T22,0,0.017026067063694,0.017026067063694,NA,-1.76888566030493,-1.76888566030493,1,D
N+P,R1,Ss_28-10,Ss_28,2018-03-06,111,T22,Heat,Ss_28-10_T22,0.007046171466145,0.003848354745835,0.01089452621198,-2.15204679262022,-2.41472490101635,-1.96279165187911,0.353237458055162,C1
N+P,R1,Ss_28-7,Ss_28,2018-03-06,111,T22,Heat,Ss_28-7_T22,0.006662036380011,0.002586066333231,0.009248102713242,-2.1763930000455,-2.58736033955358,-2.03394735544319,0.27963209464879,C1
N+P,R1,Ss_24-15,Ss_24,2018-03-06,111,T22,Heat,Ss_24-15_T22,0.001634920287539,0,0.001634920287539,-2.78650341702571,NA,-2.78650341702571,0,C3
N+P,R1,Ss_24-5,Ss_24,2018-03-06,111,T22,Heat,Ss_24-5_T22,0.00094599414936,0.000645391867104,0.001591386016464,-3.02411154954815,-3.19017651165314,-2.79822446241127,0.405553310401765,C3
N+P,R1,Ss_30-14,Ss_30,2018-03-06,111,T22,Heat,Ss_30-14_T22,0.000325841998864,0,0.000325841998864,-3.48699293875297,NA,-3.48699293875297,0,C3
N+P,R1,Ss_30-3,Ss_30,2018-03-06,111,T22,Heat,Ss_30-3_T22,0.000117429958635,0,0.000117429958635,-3.93022109210044,NA,-3.93022109210044,0,C3
N+P,R1,Ss_30-7,Ss_30,2018-03-06,111,T22,Heat,Ss_30-7_T22,1.15E-05,0,1.15E-05,-4.93849226455746,NA,-4.93849226455746,0,C3
N+P,R1,Ss_20-11,Ss_20,2018-03-06,111,T22,Heat,Ss_20-11_T22,0.000435937450339,0,0.000435937450339,-3.36057582018369,NA,-3.36057582018369,0,C1
N+P,R1,Ss_20-17,Ss_20,2018-03-06,111,T22,Heat,Ss_20-17_T22,0.000492667015391,0,0.000492667015391,-3.30744651325449,NA,-3.30744651325449,0,C1
N+P,R2,Ss_22-34,Ss_22,2018-03-06,111,T22,Heat,Ss_22-34_T22,0.000239417814311,0.011071632428383,0.011311050242695,-3.62084353826906,-1.95578834096667,-1.94649706851125,0.978833281687025,D
N+P,R2,Ss_22-38,Ss_22,2018-03-06,111,T22,Heat,Ss_22-38_T22,0,0.010453644853976,0.010453644853976,NA,-1.98073225845469,-1.98073225845469,1,D
N+P,R2,Ss_23-74,Ss_23,2018-03-06,111,T22,Heat,Ss_23-74_T22,0.000219719439103,0.01431010969195,0.014529829131053,-3.65813151831012,-1.84435703720976,-1.83773949291995,0.98487804384198,D
N+P,R2,Ss_23-78,Ss_23,2018-03-06,111,T22,Heat,Ss_23-78_T22,0,0.017642019328683,0.017642019328683,NA,-1.75345170644274,-1.75345170644274,1,D
N+P,R2,Ss_23-81,Ss_23,2018-03-06,111,T22,Heat,Ss_23-81_T22,0,0.025730743874488,0.025730743874488,NA,-1.58954765817692,-1.58954765817692,1,D
N+P,R2,Ss_24-18,Ss_24,2018-03-06,111,T22,Heat,Ss_24-18_T22,3.35E-05,0.000484196986025,0.000517672061786,-4.47527843141693,-3.31497791823328,-3.28594527279975,0.935335363385273,D
N+P,R2,Ss_24-22,Ss_24,2018-03-06,111,T22,Heat,Ss_24-22_T22,9.74E-05,0.00154377881827,0.001641167163618,-4.01149301287606,-2.81141492219054,-2.78484718095834,0.940659094633075,D
N+P,R2,Ss_20-30,Ss_20,2018-03-06,111,T22,Heat,Ss_20-30_T22,0.001744017244227,0,0.001744017244227,-2.75844922523167,NA,-2.75844922523167,0,C1
N+P,R2,Ss_20-41,Ss_20,2018-03-06,111,T22,Heat,Ss_20-41_T22,0.002866803305103,0,0.002866803305103,-2.54260210350933,NA,-2.54260210350933,0,C1
