Sample,TotalSH,logSH,D.Prp,Community,Previous sample
Ss_20-36_T13,0.011010468988013,-1.95819418197575,0.614466573638085,D,Ss_20-36_T13
Ss_20-41_T13,0.001662861185241,-2.77914400393738,0,C1,Ss_20-41_T13
Ss_20-48_T13,0.006692032273276,-2.17444197325778,0,C1,Ss_20-48_T13
Ss_22-8_T14,0.004498471298783,-2.34693504606838,1,D,Ss_22-8_T14
Ss_23-54_T14,0.014252213759541,-1.84611767257608,0.979627556747568,D,Ss_23-54_T14
Ss_27-19_T14,0.007082300310497,-2.14982566181592,0.819971676824738,D,Ss_27-19_T14
Ss_28-8_T14,0.009011001209616,-2.0452269520116,0.033212224938831,C1,Ss_28-8_T14
Ss_30-1_T14,0.050886726235703,-1.29339548827984,0,C3,Ss_30-1_T14
Ss_20-1_T14,0.01173520369949,-1.93050936752284,0,C1,Ss_20-1_T14
Ss_22-39_T14,0.0098202342264,-2.00787815355522,0.986125568237299,D,Ss_22-39_T14
Ss_23-79_T14,0.003399965516966,-2.46852548762457,0.978667974963086,D,Ss_23-79_T14
Ss_27-94_T14,0.004795174812413,-2.31919555560854,0.967603661448972,D,Ss_27-94_T14
Ss_28-20_T14,0.02365579286445,-1.62606249124742,0,C1,Ss_28-20_T14
Ss_24-23_T14,0.020522464091797,-1.6877704955474,0.000549748232406,C3,Ss_24-23_T14
Ss_30-23_T14,0.045189946305547,-1.34495817469488,0,C3,Ss_30-23_T14
Ss_20-45_T14,0.014658186324831,-1.83391976215365,0,C1,Ss_20-45_T14
Ss_22-24_T14,0.014129083800731,-1.84988599902813,1,D,Ss_22-24_T14
Ss_23-55_T14,0.039489010963805,-1.40352374340554,1,D,Ss_23-55_T14
Ss_27-12_T14,0.011821290729674,-1.92733510161286,1,D,Ss_27-12_T14
Ss_24-14_T14,0.072124134366925,-1.14191938620257,0.005932856301398,C3,Ss_24-14_T14
Ss_30-2_T14,0.075173106584247,-1.12393750184227,0,C3,Ss_30-2_T14
Ss_20-2_T14,0.070929453819789,-1.14917338434948,0,C1,Ss_20-2_T14
Ss_22-36_T14,0.021330766846551,-1.67099353127166,0.176858387902513,C1,Ss_22-36_T14
Ss_23-70_T14,0.008723894892765,-2.05928957552884,0.991963350096366,D,Ss_23-70_T14
Ss_27-97_T14,0.012242210923214,-1.91214014223604,0.986041059198988,D,Ss_27-97_T14
Ss_28-30_T14,0.029560224684496,-1.52929226923303,0.005062016206981,C1,Ss_28-30_T14
Ss_24-27_T14,0.108484655141269,-0.964631687241864,0,C3,Ss_24-27_T14
Ss_30-24_T14,0.092719255654462,-1.0328300635248,0,C3,Ss_30-24_T14
Ss_20-39_T14,0.090245448267329,-1.04457469349137,0,C1,Ss_20-39_T14
Ss_22-6_T14,0.024759655270726,-1.6062554063023,1,D,Ss_22-6_T14
Ss_27-27_T14,0.004845919730592,-2.31462378393555,0.917395333959117,D,Ss_27-27_T14
Ss_28-4_T14,0.010443902264227,-1.98113720103002,0.044569508600071,C1,Ss_28-4_T14
Ss_24-11_T14,0.014403366598957,-1.84153598537254,0.015271425005557,C3,Ss_24-11_T14
Ss_30-10_T14,0.04904174984537,-1.30943404226961,0,C3,Ss_30-10_T14
Ss_20-23_T14,0.031069587970036,-1.50766450611182,0,C1,Ss_20-23_T14
Ss_22-42_T14,0.013441268725879,-1.87155973614508,1,D,Ss_22-42_T14
Ss_23-71_T14,0.008863854690349,-2.0523773721663,1,D,Ss_23-71_T14
Ss_24-28_T14,0.051891201673194,-1.28490627199163,0.072323531012543,C3,Ss_24-28_T14
Ss_30-25_T14,0.03679245856498,-1.43424119054536,0,C3,Ss_30-25_T14
Ss_20-36_T14,0.003118706021984,-2.50602556113497,0.987106404068297,D,Ss_20-36_T14
Ss_22-16_T19,0.011291386090166,-1.94725274236548,1,D,Ss_22-16_T19
Ss_22-2_T19,0.00642182641651,-2.19234143769366,1,D,Ss_22-2_T19
Ss_22-21_T19,0.004525020810057,-2.34437941918318,1,D,Ss_22-21_T19
Ss_23-57_T19,0.010000265805821,-1.99998845635327,1,D,Ss_23-57_T19
Ss_23-60_T19,0.008674276063949,-2.06176676028942,1,D,Ss_23-60_T19
Ss_23-65_T19,0.022703443301373,-1.64390827085181,1,D,Ss_23-65_T19
Ss_27-28_T19,0.004876106600218,-2.311926808513,0.83155845801816,D,Ss_27-28_T19
Ss_27-3_T19,0.005133596336605,-2.28957828363442,0.967704939348837,D,Ss_27-3_T19
Ss_27-9_T19,0.002886257208261,-2.53966496944793,1,D,Ss_27-9_T19
Ss_28-2_T19,0.003792671191758,-2.42105480712455,0.877356085712124,D,Ss_28-2_T19
Ss_28-5_T19,0.001532235652261,-2.81467443665742,0.300552264882756,C1,Ss_28-5_T19
Ss_24-2_T19,0.01404362314938,-1.85252083303326,0,C3,Ss_24-2_T19
Ss_24-6_T19,0.015988733371029,-1.79618593974102,0,C3,Ss_24-6_T19
Ss_24-9_T19,0.021761785062529,-1.6623054834679,0,C3,Ss_24-9_T19
Ss_30-12_T19,0.003244693792236,-2.4888262821046,0,C3,Ss_30-12_T19
Ss_30-8_T19,0.001090246365393,-2.96247535248081,0,C3,Ss_30-8_T19
Ss_20-19_T19,0.003186940219483,-2.49662608293108,0,C1,Ss_20-19_T19
Ss_20-4_T19,0.001745102422363,-2.75817907864078,0,C1,Ss_20-4_T19
Ss_22-32_T19,0.004842690551614,-2.31491328152542,0.985320609959823,D,Ss_22-32_T19
Ss_22-35_T19,0.007453174696858,-2.1276586991116,1,D,Ss_22-35_T19
Ss_23-72_T19,0.003114639828086,-2.50659216721305,0.98134115892825,D,Ss_23-72_T19
Ss_23-75_T19,0.007100062244182,-2.14873784393073,0.972156716486676,D,Ss_23-75_T19
Ss_27-57_T19,0.004785671441173,-2.32005712105559,0.966706743361499,D,Ss_27-57_T19
Ss_27-73_T19,0.00757369517076,-2.12069217852875,0.993652833069694,D,Ss_27-73_T19
Ss_27-85_T19,0.009622938275531,-2.01669229989458,0.986396301352543,D,Ss_27-85_T19
Ss_28-11_T19,0.004927105127525,-2.30740817127146,0.489538787552939,C1,Ss_28-11_T19
Ss_28-15_T19,0.007986720573805,-2.09763150968012,0.402949937080686,C1,Ss_28-15_T19
Ss_28-29_T19,0.004036945689578,-2.39394709326377,0.097694256500888,C1,Ss_28-29_T19
Ss_24-16_T19,0.009584059588617,-2.01845049473283,0.010780613710447,C3,Ss_24-16_T19
Ss_24-19_T19,0.011351729347533,-1.94493797204971,0.012116130466995,C3,Ss_24-19_T19
Ss_30-15_T19,0.001037013253233,-2.98421569320677,0,C3,Ss_30-15_T19
Ss_30-20_T19,0.003308102672126,-2.48042101990372,0,C3,Ss_30-20_T19
Ss_30-26_T19,0.00203134940536,-2.69221536868353,0,C3,Ss_30-26_T19
Ss_20-26_T19,0.001337895240544,-2.87357789122796,0,C1,Ss_20-26_T19
Ss_20-32_T19,0.001643095942518,-2.78433707680267,0,C1,Ss_20-32_T19
Ss_20-38_T19,0.001130340337617,-2.9467907737778,0,C1,Ss_20-38_T19
Ss_22-11_T19,0.016780551513005,-1.77519376966234,1,D,Ss_22-11_T19
Ss_22-17_T19,0.01000025919545,-1.99998874343053,1,D,Ss_22-17_T19
Ss_22-3_T19,0.012181316626042,-1.91430576814636,1,D,Ss_22-3_T19
Ss_23-58_T19,0.018856640147456,-1.7245356867529,1,D,Ss_23-58_T19
Ss_23-61_T19,0.025510793918111,-1.59327602555762,1,D,Ss_23-61_T19
Ss_23-66_T19,0.031901520605354,-1.49618861553921,1,D,Ss_23-66_T19
Ss_27-21_T19,0.009190914822316,-2.03664125874334,0.599337976709129,D,Ss_27-21_T19
Ss_27-45_T19,0.017040471237253,-1.76851839942209,0.976699687857373,D,Ss_27-45_T19
Ss_27-5_T19,0.014572413053034,-1.8364685272386,1,D,Ss_27-5_T19
Ss_28-3_T19,0.006512647104728,-2.18624245393426,0.611913412693344,D,Ss_28-3_T19
Ss_28-9_T19,0.011739795354363,-1.93033947355226,0.892238790606167,D,Ss_28-9_T19
Ss_24-10_T19,0.058174876497986,-1.23526453002319,0.006624829131034,C3,Ss_24-10_T19
Ss_24-7_T19,0.05231954586809,-1.28133603432902,0.003638074066199,C3,Ss_24-7_T19
Ss_30-13_T19,0.00582984447191,-2.23434303115734,0,C3,Ss_30-13_T19
Ss_30-5_T19,0.002699010579681,-2.56879541307672,0,C3,Ss_30-5_T19
Ss_30-9_T19,0.00206396449069,-2.68529777876478,0,C3,Ss_30-9_T19
Ss_20-22_T19,0.005406209452418,-2.26710713246871,0,C1,Ss_20-22_T19
Ss_20-8_T19,0.002185602655475,-2.6604287903369,0,C1,Ss_20-8_T19
Ss_22-33_T19,0.015590861803419,-1.80712987800391,0.973118566181838,D,Ss_22-33_T19
Ss_22-41_T19,0.016962976980869,-1.77049792726165,1,D,Ss_22-41_T19
Ss_23-73_T19,0.067481570587633,-1.17081481805676,0.975832119438112,D,Ss_23-73_T19
Ss_23-76_T19,0.012350567207736,-1.90831309669311,0.98201413237617,D,Ss_23-76_T19
Ss_23-80_T19,0.028851825779849,-1.53982669893721,0.005319457793729,C1,Ss_23-80_T19
Ss_27-67_T19,0.061106604836523,-1.21391184558348,1,D,Ss_27-67_T19
Ss_27-75_T19,0.020446202228721,-1.68938734801261,1,D,Ss_27-75_T19
Ss_27-86_T19,0.019339668711529,-1.71355096965256,1,D,Ss_27-86_T19
Ss_28-13_T19,0.013878343958736,-1.8576623532249,0.738105782846021,D,Ss_28-13_T19
Ss_28-18_T19,0.00827161258394,-2.08240981474787,0.009831255911608,C1,Ss_28-18_T19
Ss_28-21_T19,0.004628646359124,-2.33454599920167,0.411523274143646,C1,Ss_28-21_T19
Ss_24-17_T19,0.008187942336328,-2.08682522452232,1,D,Ss_24-17_T19
Ss_24-21_T19,0.003968757096964,-2.40134548075432,0.347199195723264,C3,Ss_24-21_T19
Ss_24-24_T19,0.059130566651991,-1.22818795910924,0,C3,Ss_24-24_T19
Ss_30-16_T19,0.003478720314517,-2.45858048667194,0,C3,Ss_30-16_T19
Ss_30-21_T19,0.006132618161357,-2.21235407519155,0,C3,Ss_30-21_T19
Ss_30-27_T19,0.00392699627575,-2.4059395106017,0,C3,Ss_30-27_T19
Ss_20-29_T19,0.008022349781219,-2.09569840633573,0,C1,Ss_20-29_T19
Ss_20-33_T19,0.004568037395993,-2.34027034941915,0,C1,Ss_20-33_T19
Ss_20-46_T19,0.010989159417438,-1.95903552635085,0,C1,Ss_20-46_T19
Ss_22-12_T19,0.006794251212682,-2.16785839943468,0.979226512944075,D,Ss_22-12_T19
Ss_22-18_T19,0.007879416521405,-2.10350594125613,0.976071119430392,D,Ss_22-18_T19
Ss_22-25_T19,0.025463771085076,-1.59407727860223,1,D,Ss_22-25_T19
Ss_23-56_T19,0.012372930849838,-1.90752741426367,1,D,Ss_23-56_T19
Ss_23-63_T19,0.024700706012794,-1.60729063325538,1,D,Ss_23-63_T19
Ss_23-67_T19,0.021415550482016,-1.66927075767977,1,D,Ss_23-67_T19
Ss_27-18_T19,0.016258943773051,-1.78890767082283,0.95569131564372,D,Ss_27-18_T19
Ss_27-46_T19,0.005807063013617,-2.23604346132369,1,D,Ss_27-46_T19
Ss_27-6_T19,0.005741970417345,-2.24093904932073,0.991103108688939,D,Ss_27-6_T19
Ss_28-10_T19,0.004750036911271,-2.32330301557534,0.134071357911623,C1,Ss_28-10_T19
Ss_28-7_T19,0.002644384970436,-2.57767531985001,0.257490876450079,C1,Ss_28-7_T19
Ss_24-15_T19,0.023542942337972,-1.62813926106391,0,C3,Ss_24-15_T19
Ss_24-5_T19,0.007436637517689,-2.12862338671261,0.014781245625826,C3,Ss_24-5_T19
Ss_30-14_T19,0.003452446364702,-2.46187305965593,0,C3,Ss_30-14_T19
Ss_30-3_T19,0.001191500346927,-2.92390582686489,0,C3,Ss_30-3_T19
Ss_30-7_T19,0.001024212978328,-2.98960972529843,0,C3,Ss_30-7_T19
Ss_20-11_T19,0.005526803553317,-2.25752597186232,0,C1,Ss_20-11_T19
Ss_20-17_T19,0.003155583713911,-2.50092029401649,0,C1,Ss_20-17_T19
Ss_20-3_T19,0.004637271753528,-2.33373745282112,0,C1,Ss_20-3_T19
Ss_22-31_T19,0.008268347995145,-2.08258125323598,1,D,Ss_22-31_T19
Ss_22-34_T19,0.015866829932431,-1.79950983319313,1,D,Ss_22-34_T19
Ss_23-74_T19,0.011807522131494,-1.92784123172825,1,D,Ss_23-74_T19
Ss_24-22_T19,0.027214313593469,-1.56520261509772,0.002221814594019,C3,Ss_24-22_T19
Ss_24-25_T19,0.022884980796954,-1.64044944765793,0,C3,Ss_24-25_T19
Ss_30-22_T19,0.003728472576964,-2.42846904681147,0,C3,Ss_30-22_T19
Ss_30-28_T19,0.006453543353577,-2.19020176809819,0,C3,Ss_30-28_T19
Ss_20-30_T19,0.0057334057369,-2.24158732334627,0,C1,Ss_20-30_T19
Ss_20-41_T19,0.002360808573776,-2.62693922627282,0,C1,Ss_20-41_T19
Ss_20-48_T19,0.00340279936525,-2.46816365687932,0,C1,Ss_20-48_T19
Ss_22-16_T22,0.011825112543331,-1.92719471725273,1,D,Ss_22-16_T22
Ss_22-2_T22,0.01324702556449,-1.87788162557199,1,D,Ss_22-2_T22
Ss_22-21_T22,0.016767212467521,-1.77553913242072,1,D,Ss_22-21_T22
Ss_23-57_T22,0.019793131165233,-1.70348549734404,1,D,Ss_23-57_T22
Ss_23-60_T22,0.012800290715565,-1.89278016670121,1,D,Ss_23-60_T22
Ss_23-65_T22,0.022967771939534,-1.63888113285454,1,D,Ss_23-65_T22
Ss_27-28_T22,0.006949100899486,-2.1580713824101,0.901227061207316,D,Ss_27-28_T22
Ss_27-3_T22,0.011358935193468,-1.94466237824434,1,D,Ss_27-3_T22
Ss_27-9_T22,0.005508325926071,-2.25898037057445,1,D,Ss_27-9_T22
Ss_28-2_T22,0.009581141799118,-2.01858273230894,0.929156612654542,D,Ss_28-2_T22
Ss_28-5_T22,0.014642763823258,-1.83437694240992,0.67213282640432,D,Ss_28-5_T22
Ss_24-2_T22,5.75E-05,-4.24003731119139,0,C3,Ss_24-2_T22
Ss_30-12_T22,0.000265319994077,-3.57623002106858,0,C3,Ss_30-12_T22
Ss_30-4_T22,0.000204184631658,-3.6899769490143,0,C3,Ss_30-4_T22
Ss_20-13_T22,0.003984773339986,-2.399596376901,0,C1,Ss_20-13_T22
Ss_20-19_T22,0.005709348216542,-2.24341346830689,0,C1,Ss_20-19_T22
Ss_20-4_T22,0.002702781325375,-2.5681890904555,0,C1,Ss_20-4_T22
Ss_22-32_T22,0.016144156900052,-1.79198463031333,0.974562902136697,D,Ss_22-32_T22
Ss_22-35_T22,0.009485597033714,-2.02293532895164,0.988789140267347,D,Ss_22-35_T22
Ss_23-68_T22,0.007652984987656,-2.1161691385959,0.973279155024053,D,Ss_23-68_T22
Ss_23-72_T22,0.006157437721119,-2.21059997210128,0.969361431290302,D,Ss_23-72_T22
Ss_23-75_T22,0.001818200061531,-2.74035833187383,1,D,Ss_23-75_T22
Ss_27-73_T22,0.001784199420225,-2.74855660609051,1,D,Ss_27-73_T22
Ss_27-85_T22,0.001955973659775,-2.70863699795911,0.994730442589681,D,Ss_27-85_T22
Ss_28-11_T22,0.001083872905255,-2.96502164010621,0.552793645580664,D,Ss_28-11_T22
Ss_28-15_T22,0.000842124666619,-3.0746236115683,0.437089313662782,C1,Ss_28-15_T22
Ss_28-29_T22,0.000765844576654,-3.11585935876187,0.094058872786148,C1,Ss_28-29_T22
Ss_24-16_T22,0.000310772701967,-3.50755713628616,0.37977784795007,C3,Ss_24-16_T22
Ss_24-19_T22,0.000179960875944,-3.74482190161077,1,D,Ss_24-19_T22
Ss_30-15_T22,3.37E-06,-5.47263637081638,0,C3,Ss_30-15_T22
Ss_30-20_T22,0.000262487302375,-3.58089170041794,0,C3,Ss_30-20_T22
Ss_20-26_T22,0.00275110258993,-2.56049321425958,0,C1,Ss_20-26_T22
Ss_20-32_T22,0.000357267603101,-3.44700636368097,0,C1,Ss_20-32_T22
Ss_20-38_T22,0.002058349630153,-2.68648085428229,0,C1,Ss_20-38_T22
Ss_22-11_T22,0.01096237816221,-1.96009522042399,0.978061249170206,D,Ss_22-11_T22
Ss_22-17_T22,0.002436250560758,-2.61327804791172,1,D,Ss_22-17_T22
Ss_23-58_T22,0.016692450174104,-1.7774799114338,0.984647053723795,D,Ss_23-58_T22
Ss_23-61_T22,0.010090854669687,-1.99607204856888,1,D,Ss_23-61_T22
Ss_23-66_T22,0.005098568356714,-2.29255175371837,1,D,Ss_23-66_T22
Ss_27-21_T22,0.004718327296435,-2.32621193667941,0.936005557279169,D,Ss_27-21_T22
Ss_27-45_T22,0.03484072812017,-1.45791277745118,1,D,Ss_27-45_T22
Ss_27-5_T22,0.004960746757119,-2.30445294284755,0.987084410177638,D,Ss_27-5_T22
Ss_28-9_T22,0.00265583596387,-2.57579875241632,0.94946499820466,D,Ss_28-9_T22
Ss_24-10_T22,0.000496675794396,-3.30392700492597,0.830770248706241,D,Ss_24-10_T22
Ss_24-3_T22,0.000121274623532,-3.91623006486426,0.80023753961271,D,Ss_24-3_T22
Ss_24-7_T22,0.000240725661982,-3.61847761033445,0.905317975230648,D,Ss_24-7_T22
Ss_20-15_T22,0.001442508756517,-2.84088154184967,0,C1,Ss_20-15_T22
Ss_20-22_T22,0.000844226712148,-3.0735409104674,0,C1,Ss_20-22_T22
Ss_20-8_T22,0.002161882158854,-2.66516798251696,0,C1,Ss_20-8_T22
Ss_22-27_T22,0.000890987122769,-3.05012857267544,0.956718641707944,D,Ss_22-27_T22
Ss_22-33_T22,0.001712169784486,-2.76645317142903,1,D,Ss_22-33_T22
Ss_22-41_T22,0.005770098819889,-2.23881674896469,0.975620431508803,D,Ss_22-41_T22
Ss_23-73_T22,0.009419855775398,-2.02595574650947,0.981796007362417,D,Ss_23-73_T22
Ss_23-80_T22,0.004397995597271,-2.35674520973687,0.964472984838213,D,Ss_23-80_T22
Ss_27-67_T22,0.023104043151463,-1.6363120129771,1,D,Ss_27-67_T22
Ss_27-75_T22,0.022099717230482,-1.65561328314869,1,D,Ss_27-75_T22
Ss_27-86_T22,0.021953226535399,-1.65850164109201,1,D,Ss_27-86_T22
Ss_28-13_T22,0.018451362291567,-1.73397156371256,0.946680738020847,D,Ss_28-13_T22
Ss_28-18_T22,0.007894555800741,-2.10267230121161,0.154031590314502,C1,Ss_28-18_T22
Ss_28-21_T22,0.008928535304642,-2.04921977977714,0.923538838333884,D,Ss_28-21_T22
Ss_24-17_T22,2.14E-05,-4.66964821014174,1,D,Ss_24-17_T22
Ss_24-21_T22,0.000642158794504,-3.19235756531232,0.917637865576838,D,Ss_24-21_T22
Ss_24-24_T22,0.003548774044657,-2.44992165190133,0.917535589182512,D,Ss_24-24_T22
Ss_30-16_T22,0.000580598894381,-3.23612379551878,0,C3,Ss_30-16_T22
Ss_30-21_T22,0.000868302583482,-3.06132890680831,0,C3,Ss_30-21_T22
Ss_30-27_T22,0.000241277638633,-3.61748292619946,0,C3,Ss_30-27_T22
Ss_20-29_T22,0.001999203453901,-2.69914300657714,0,C1,Ss_20-29_T22
Ss_20-33_T22,9.87E-05,-4.00574586677456,0,C1,Ss_20-33_T22
Ss_20-46_T22,0.000186985438758,-3.72819221225114,0,C1,Ss_20-46_T22
Ss_22-12_T22,0.003891525175591,-2.40988015560842,0.971873657259129,D,Ss_22-12_T22
Ss_22-18_T22,0.000896940817057,-3.0472362121103,0,C1,Ss_22-18_T22
Ss_22-25_T22,0.02349573968612,-1.62901087809182,1,D,Ss_22-25_T22
Ss_23-56_T22,0.030900086317588,-1.51004030739718,0.999251666834206,D,Ss_23-56_T22
Ss_23-63_T22,0.019545392366213,-1.70895560685001,1,D,Ss_23-63_T22
Ss_23-67_T22,0.028213558400894,-1.54954213552442,1,D,Ss_23-67_T22
Ss_27-18_T22,0.020516538026067,-1.68789592051054,0.986635969816586,D,Ss_27-18_T22
Ss_27-46_T22,0.013705851900337,-1.86309396529653,0.983840235700747,D,Ss_27-46_T22
Ss_27-6_T22,0.017026067063694,-1.76888566030493,1,D,Ss_27-6_T22
Ss_28-10_T22,0.01089452621198,-1.96279165187911,0.353237458055162,C1,Ss_28-10_T22
Ss_28-7_T22,0.009248102713242,-2.03394735544319,0.27963209464879,C1,Ss_28-7_T22
Ss_24-15_T22,0.001634920287539,-2.78650341702571,0,C3,Ss_24-15_T22
Ss_24-5_T22,0.001591386016464,-2.79822446241127,0.405553310401765,C3,Ss_24-5_T22
Ss_30-14_T22,0.000325841998864,-3.48699293875297,0,C3,Ss_30-14_T22
Ss_30-3_T22,0.000117429958635,-3.93022109210044,0,C3,Ss_30-3_T22
Ss_30-7_T22,1.15E-05,-4.93849226455746,0,C3,Ss_30-7_T22
Ss_20-11_T22,0.000435937450339,-3.36057582018369,0,C1,Ss_20-11_T22
Ss_20-17_T22,0.000492667015391,-3.30744651325449,0,C1,Ss_20-17_T22
Ss_22-34_T22,0.011311050242695,-1.94649706851125,0.978833281687025,D,Ss_22-34_T22
Ss_22-38_T22,0.010453644853976,-1.98073225845469,1,D,Ss_22-38_T22
Ss_23-74_T22,0.014529829131053,-1.83773949291995,0.98487804384198,D,Ss_23-74_T22
Ss_23-78_T22,0.017642019328683,-1.75345170644274,1,D,Ss_23-78_T22
Ss_23-81_T22,0.025730743874488,-1.58954765817692,1,D,Ss_23-81_T22
Ss_24-18_T22,0.000517672061786,-3.28594527279975,0.935335363385273,D,Ss_24-18_T22
Ss_24-22_T22,0.001641167163618,-2.78484718095834,0.940659094633075,D,Ss_24-22_T22
Ss_20-30_T22,0.001744017244227,-2.75844922523167,0,C1,Ss_20-30_T22
Ss_20-41_T22,0.002866803305103,-2.54260210350933,0,C1,Ss_20-41_T22
