Spp,Treatment,Replicate,Fragment,Genotype,Date,Days,Time_Point,Phase,Sample,A.Host,logA.SH,B.Host,C.Host,D.Host,TotalSH,logB.SH,logC.SH,logD.SH,logSH,D.Prp,Community
S.Sid,N,R1,Ss_27-21,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-21_T13,0,NA,0,0.0354643752585,0.135186755895684,0.170651131154184,NA,-1.45020768629271,-0.869065853684056,-0.767890828672232,0.792182008881866,D
S.Sid,N,R1,Ss_27-45,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-45_T13,0,NA,0,0.002127330198356,0.207354225945038,0.209481556143394,NA,-2.67216509486739,-0.683287109150175,-0.678854208581996,0.989844785204385,D
S.Sid,N,R1,Ss_27-5,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-5_T13,0,NA,0,0,0.243018648186602,0.243018648186602,NA,NA,-0.61436039926672,-0.61436039926672,1,D
S.Sid,N,R1,Ss_28-3,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-3_T13,0,NA,0,0.020285260261535,0.222431846180845,0.24271710644238,NA,-1.69281941589046,-0.652803033499695,-0.614899613978233,0.916424266262622,D
S.Sid,N,R1,Ss_28-6,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-6_T13,0,NA,0,0.054460627746293,0.055464053181563,0.109924680927857,NA,-1.26391735702507,-1.25598839638695,-0.958904786308414,0.504564149865162,D
S.Sid,N,R1,Ss_28-9,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-9_T13,0,NA,0,0.007851812307888,0.124072311890928,0.131924124198816,NA,-2.10503009045548,-0.906325125307211,-0.879675780280526,0.940482361694099,D
S.Sid,N,R1,Ss_24-10,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-10_T13,0,NA,0,0.528706126263326,0.002338173719595,0.531044299982922,NA,-0.276785657276101,-2.63112322514214,-0.274869248342946,0.004402973009353,C3
S.Sid,N,R1,Ss_24-14,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-14_T13,0,NA,0,0.255038137658435,0.000692348095636,0.255730485754072,NA,-0.593394871581103,-3.15967549802315,-0.592217496433666,0.002707335003861,C3
S.Sid,N,R1,Ss_24-3,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-3_T13,0,NA,0,0.539819191150283,0,0.539819191150283,NA,-0.267751679871175,NA,-0.267751679871175,0,C3
S.Sid,N,R1,Ss_24-7,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-7_T13,0,NA,0,0.193461389250562,0,0.193461389250562,NA,-0.713405697873091,NA,-0.713405697873091,0,C3
S.Sid,N,R1,Ss_30-13,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-13_T13,0,NA,0,0.339314718250166,0,0.339314718250166,NA,-0.469397301816137,NA,-0.469397301816137,0,C3
S.Sid,N,R1,Ss_30-2,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-2_T13,0,NA,0,0.509569746769207,0,0.509569746769207,NA,-0.292796364034582,NA,-0.292796364034582,0,C3
S.Sid,N,R1,Ss_30-5,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-5_T13,0,NA,0,0.311753526222348,0,0.311753526222348,NA,-0.506188625547105,NA,-0.506188625547105,0,C3
S.Sid,N,R1,Ss_30-9,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-9_T13,0,NA,0,0.305237893748463,0,0.305237893748463,NA,-0.515361551895781,NA,-0.515361551895781,0,C3
S.Sid,N,R1,Ss_20-15,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-15_T13,0,NA,0,0.029470316808774,0,0.029470316808774,NA,-1.53061519541703,NA,-1.53061519541703,0,C1
S.Sid,N,R1,Ss_20-2,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-2_T13,0,NA,0,0.055986023267982,0,0.055986023267982,NA,-1.25192037969394,NA,-1.25192037969394,0,C1
S.Sid,N,R1,Ss_20-22,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-22_T13,0,NA,0,0.080144464109801,0,0.080144464109801,NA,-1.09612647068473,NA,-1.09612647068473,0,C1
S.Sid,N,R1,Ss_20-8,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-8_T13,0,NA,0,0.031256635038676,0,0.031256635038676,NA,-1.50505777816569,NA,-1.50505777816569,0,C1
S.Sid,N,R2,Ss_22-27,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-27_T13,0,NA,0,0,0.029496021483074,0.029496021483074,NA,NA,-1.53023655908865,-1.53023655908865,1,D
S.Sid,N,R2,Ss_22-33,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-33_T13,0,NA,0,0,0.028500354268811,0.028500354268811,NA,NA,-1.54514974153418,-1.54514974153418,1,D
S.Sid,N,R2,Ss_22-36,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-36_T13,0,NA,0,0,0.020353371599388,0.020353371599388,NA,NA,-1.69136363824601,-1.69136363824601,1,D
S.Sid,N,R2,Ss_22-41,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-41_T13,0,NA,0,0,0.027604328275291,0.027604328275291,NA,NA,-1.55902281653268,-1.55902281653268,1,D
S.Sid,N,R2,Ss_23-70,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-70_T13,0,NA,0,0,0.038096566987336,0.038096566987336,NA,NA,-1.41911415833044,-1.41911415833044,1,D
S.Sid,N,R2,Ss_23-73,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-73_T13,0,NA,0,0,0.056511067774486,0.056511067774486,NA,NA,-1.24786648664678,-1.24786648664678,1,D
S.Sid,N,R2,Ss_23-76,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-76_T13,0,NA,0,0.002488536403229,0.048665683756082,0.051154220159311,NA,-2.60405600185355,-1.31277717037948,-1.29111853172117,0.951352275619124,D
S.Sid,N,R2,Ss_23-80,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-80_T13,0,NA,0,0,0.043297214864224,0.043297214864224,NA,NA,-1.3635400391663,-1.3635400391663,1,D
S.Sid,N,R2,Ss_27-67,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-67_T13,0,NA,0,0.003252731949159,0.095722553374859,0.098975285324018,NA,-2.48775172454404,-1.01898572520882,-1.00447323759831,0.9671359174312,D
S.Sid,N,R2,Ss_27-75,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-75_T13,0,NA,0,0,0.044323929697073,0.044323929697073,NA,NA,-1.35336174263663,-1.35336174263663,1,D
S.Sid,N,R2,Ss_27-86,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-86_T13,0,NA,0,0.000678870476558,0.041671781780398,0.042350652256956,NA,-3.16821307797579,-1.38015792980787,-1.37313989656314,0.983970247437066,D
S.Sid,N,R2,Ss_28-13,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-13_T13,0,NA,0,0.001600679643844,0.018192314926049,0.019792994569893,NA,-2.79569557803215,-1.74011203454611,-1.70348849448516,0.91912898080218,D
S.Sid,N,R2,Ss_28-18,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-18_T13,0,NA,0,0.037313102940683,0.011114823923916,0.048427926864598,NA,-1.42813863372567,-1.95409741281003,-1.31490412212704,0.229512693264612,C1
S.Sid,N,R2,Ss_28-21,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-21_T13,0,NA,0,0.005065083572488,0.022497232714826,0.027562316287314,NA,-2.29541338450491,-1.64787089924833,-1.55968428790634,0.816231570681916,D
S.Sid,N,R2,Ss_28-30,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-30_T13,0,NA,0,0.019552087457148,0.000476139120745,0.020028226577893,NA,-1.7088068688193,-3.32226613437115,-1.69835750410296,0.023773403945359,C1
S.Sid,N,R2,Ss_24-17,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-17_T13,0,NA,0,0.052932861788339,0,0.052932861788339,NA,-1.27627462546299,NA,-1.27627462546299,0,C3
S.Sid,N,R2,Ss_24-21,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-21_T13,0,NA,0,0.140651484634026,0.001193516719542,0.141845001353568,NA,-0.851855679318459,-2.92317149274105,-0.848185964223527,0.008414231789296,C3
S.Sid,N,R2,Ss_24-24,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-24_T13,0,NA,0,0.063829706254851,0,0.063829706254851,NA,-1.19497715419453,NA,-1.19497715419453,0,C3
S.Sid,N,R2,Ss_24-27,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-27_T13,0,NA,0,0.102457854620075,0.000359714819728,0.102817569439804,NA,-0.989454742119815,-3.44404166951069,-0.987932666870053,0.003498573460628,C3
S.Sid,N,R2,Ss_30-16,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-16_T13,0,NA,0,0.179714068139806,0,0.179714068139806,NA,-0.745417924692107,NA,-0.745417924692107,0,C3
S.Sid,N,R2,Ss_30-21,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-21_T13,0,NA,0,0.126691713770157,0,0.126691713770157,NA,-0.897251789075348,NA,-0.897251789075348,0,C3
S.Sid,N,R2,Ss_30-24,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-24_T13,0,NA,0,0.277609698481885,0,0.277609698481885,NA,-0.556565365581772,NA,-0.556565365581772,0,C3
S.Sid,N,R2,Ss_30-27,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-27_T13,0,NA,0,0.139635414014288,0,0.139635414014288,NA,-0.855004422970105,NA,-0.855004422970105,0,C3
S.Sid,N,R2,Ss_20-29,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-29_T13,0,NA,0,0.026322435481515,0,0.026322435481515,NA,-1.57967393013222,NA,-1.57967393013222,0,C1
S.Sid,N,R2,Ss_20-33,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-33_T13,0,NA,0,0.003040825414875,0,0.003040825414875,NA,-2.51700851360567,NA,-2.51700851360567,0,C1
S.Sid,N,R2,Ss_20-39,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-39_T13,0,NA,0,0.00889987526575,0,0.00889987526575,NA,-2.05061608007151,NA,-2.05061608007151,0,C1
S.Sid,N+P,R1,Ss_22-12,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-12_T13,0,NA,0,0,0.251957194083074,0.251957194083074,NA,NA,-0.598673236808207,-0.598673236808207,1,D
S.Sid,N+P,R1,Ss_22-18,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-18_T13,0,NA,0,0,0.364896683112661,0.364896683112661,NA,NA,-0.437830084326269,-0.437830084326269,1,D
S.Sid,N+P,R1,Ss_22-25,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-25_T13,0,NA,0,0,0.160090689239429,0.160090689239429,NA,NA,-0.795633925604267,-0.795633925604267,1,D
S.Sid,N+P,R1,Ss_22-6,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-6_T13,0,NA,0,0,0.396747283338165,0.396747283338165,NA,NA,-0.401486038323041,-0.401486038323041,1,D
S.Sid,N+P,R1,Ss_23-56,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-56_T13,0,NA,0,0,0.323603530642457,0.323603530642457,NA,NA,-0.489986748709419,-0.489986748709419,1,D
S.Sid,N+P,R1,Ss_23-59,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-59_T13,0,NA,0,0,0.353667474795917,0.353667474795917,NA,NA,-0.451404878455438,-0.451404878455438,1,D
S.Sid,N+P,R1,Ss_23-63,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-63_T13,0,NA,0,0,0.172585208451959,0.172585208451959,NA,NA,-0.762996428568475,-0.762996428568475,1,D
S.Sid,N+P,R1,Ss_23-67,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-67_T13,0,NA,0,0.002384606415143,0.328261336010436,0.330645942425579,NA,-2.6225832920272,-0.483780267274215,-0.480636802441304,0.992788036660453,D
S.Sid,N+P,R1,Ss_27-18,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-18_T13,0,NA,0,0.009421081342679,0.340800784718403,0.350221866061081,NA,-2.02589924644216,-0.467499413909798,-0.455656742281094,0.97309967693155,D
S.Sid,N+P,R1,Ss_27-27,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-27_T13,0,NA,0,0.00359301080509,0.100790077906778,0.104383088711868,NA,-2.44454147676026,-0.996582219105073,-0.981369856449,0.96557861192431,D
S.Sid,N+P,R1,Ss_27-6,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-6_T13,0,NA,0,0.000913963910955,0.29831504010066,0.299229004011616,NA,-3.03907095260581,-0.52532485033199,-0.523996312974339,0.996945603872946,D
S.Sid,N+P,R1,Ss_28-10,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-10_T13,0,NA,0,0.051908340511973,0.036148252497773,0.088056593009746,NA,-1.28476285511293,-1.44191269280702,-1.0552381218028,0.410511595580044,C1
S.Sid,N+P,R1,Ss_28-4,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-4_T13,0,NA,0,0.037960998105075,0.007478833309067,0.045439831414142,NA,-1.42066237722926,-2.12616614638067,-1.3425632885656,0.164587611272244,C1
S.Sid,N+P,R1,Ss_28-7,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-7_T13,0,NA,0,0.070427624530569,0.050728534378905,0.121156158909474,NA,-1.15225695977839,-1.2947476849002,-0.916654503834256,0.418703719526208,C1
S.Sid,N+P,R1,Ss_24-11,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-11_T13,0,NA,0,0.390993394847995,0.008353628558859,0.399347023406854,NA,-0.407830579190572,-2.07812483939223,-0.398649548298734,0.020918219165861,C3
S.Sid,N+P,R1,Ss_24-15,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-15_T13,0,NA,0,0.512595133021101,0,0.512595133021101,NA,-0.290225521663507,NA,-0.290225521663507,0,C3
S.Sid,N+P,R1,Ss_24-5,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-5_T13,0,NA,0,0.386971122092468,0.003905250986,0.390876373078467,NA,-0.412321443208058,-2.4083510492817,-0.407960580147848,0.00999101315652,C3
S.Sid,N+P,R1,Ss_30-10,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-10_T13,0,NA,0,0.243361398969528,0,0.243361398969528,NA,-0.613748306730426,NA,-0.613748306730426,0,C3
S.Sid,N+P,R1,Ss_30-14,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-14_T13,0,NA,0,0.203459330446996,0,0.203459330446996,NA,-0.691522389031494,NA,-0.691522389031494,0,C3
S.Sid,N+P,R1,Ss_30-3,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-3_T13,0,NA,0,0.308256523507531,0,0.308256523507531,NA,-0.511087723837357,NA,-0.511087723837357,0,C3
S.Sid,N+P,R1,Ss_30-7,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-7_T13,0,NA,0,0.369609004107473,0,0.369609004107473,NA,-0.432257457401719,NA,-0.432257457401719,0,C3
S.Sid,N+P,R1,Ss_20-11,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-11_T13,0,NA,0,0.035245903440632,0,0.035245903440632,NA,-1.45289135289998,NA,-1.45289135289998,0,C1
S.Sid,N+P,R1,Ss_20-17,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-17_T13,0,NA,0,0.059108525427107,0,0.059108525427107,NA,-1.22834987480537,NA,-1.22834987480537,0,C1
S.Sid,N+P,R1,Ss_20-23,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-23_T13,0,NA,0,0.0525145318653,0,0.0525145318653,NA,-1.27972050162979,NA,-1.27972050162979,0,C1
S.Sid,N+P,R1,Ss_20-3,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-3_T13,0,NA,0,0.061461809218795,0,0.061461809218795,NA,-1.21139465979434,NA,-1.21139465979434,0,C1
S.Sid,N+P,R2,Ss_22-31,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-31_T13,0,NA,0,0.001362726814525,0.045521661055985,0.046884387870509,NA,-2.86559119833692,-1.34178189919896,-1.32897174983183,0.970934315740918,D
S.Sid,N+P,R2,Ss_22-34,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-34_T13,0,NA,0,0.000383092831773,0.036313266750092,0.036696359581866,NA,-3.41669597422523,-1.43993468009503,-1.43537701727179,0.98956046768294,D
S.Sid,N+P,R2,Ss_22-42,Ss_22,2018-02-01,78,T13,Nutrients,Ss_22-42_T13,0,NA,0,0,0.096584306868143,0.096584306868143,NA,NA,-1.01509343253099,-1.01509343253099,1,D
S.Sid,N+P,R2,Ss_23-71,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-71_T13,0,NA,0,0,0.069552831818116,0.069552831818116,NA,NA,-1.15768518317093,-1.15768518317093,1,D
S.Sid,N+P,R2,Ss_23-74,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-74_T13,0,NA,0,0.001347539702905,0.059079067957941,0.060426607660846,NA,-2.87045843022399,-1.22856636481432,-1.21877178628322,0.977699563899596,D
S.Sid,N+P,R2,Ss_23-78,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-78_T13,0,NA,0,0.001399058634379,0.059015484163605,0.060414542797983,NA,-2.85416408389744,-1.22903402556905,-1.21885850679794,0.976842353354278,D
S.Sid,N+P,R2,Ss_23-81,Ss_23,2018-02-01,78,T13,Nutrients,Ss_23-81_T13,0,NA,0,0.000103829118428,0.017330717048497,0.017434546166925,NA,-3.98368083339446,-1.76118346822877,-1.75858935312113,0.994044633141945,D
S.Sid,N+P,R2,Ss_27-68,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-68_T13,0,NA,0,0,0.010976685828191,0.010976685828191,NA,NA,-1.95952876587807,-1.95952876587807,1,D
S.Sid,N+P,R2,Ss_27-77,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-77_T13,0,NA,0,0,0.012571688763783,0.012571688763783,NA,NA,-1.9006063793125,-1.9006063793125,1,D
S.Sid,N+P,R2,Ss_27-87,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-87_T13,0,NA,0,0,0.011540221870782,0.011540221870782,NA,NA,-1.93778584141166,-1.93778584141166,1,D
S.Sid,N+P,R2,Ss_27-98,Ss_27,2018-02-01,78,T13,Nutrients,Ss_27-98_T13,0,NA,0,0,0.010967786335437,0.010967786335437,NA,NA,-1.9598810186712,-1.9598810186712,1,D
S.Sid,N+P,R2,Ss_28-14,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-14_T13,0,NA,0,0.006063190032079,0.00099351209759,0.007056702129669,NA,-2.21729881992437,-3.00282684029576,-2.15139821417578,0.140789858964454,C1
S.Sid,N+P,R2,Ss_28-19,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-19_T13,0,NA,0,0.006876378702789,0.000164401070609,0.007040779773398,NA,-2.1626402134273,-3.78409535858318,-2.15237923964618,0.023349838498061,C1
S.Sid,N+P,R2,Ss_28-23,Ss_28,2018-02-01,78,T13,Nutrients,Ss_28-23_T13,0,NA,0,0.00397015997762,0.012377986480479,0.016348146458099,NA,-2.40119199298557,-1.90734999598935,-1.78653148023013,0.757149228642182,D
S.Sid,N+P,R2,Ss_24-18,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-18_T13,0,NA,0,0.03860600249871,0,0.03860600249871,NA,-1.41334516555108,NA,-1.41334516555108,0,C3
S.Sid,N+P,R2,Ss_24-22,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-22_T13,0,NA,0,0.03154252999941,0.000769106447365,0.032311636446776,NA,-1.50110347522029,-3.11401354796967,-1.49064104625944,0.02380276989784,C3
S.Sid,N+P,R2,Ss_24-25,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-25_T13,0,NA,0,0.023032846715366,0.00042059116773,0.023453437883096,NA,-1.63765238264491,-3.37613985158839,-1.62979348794999,0.01793302840406,C3
S.Sid,N+P,R2,Ss_24-28,Ss_24,2018-02-01,78,T13,Nutrients,Ss_24-28_T13,0,NA,0,0.012752413285494,0.002876855053413,0.015629268338907,NA,-1.89440762092436,-2.54108201891906,-1.80606135235911,0.184068440763256,C3
S.Sid,N+P,R2,Ss_30-18,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-18_T13,0,NA,0,0.015812457267147,0,0.015812457267147,NA,-1.80100063515078,NA,-1.80100063515078,0,C3
S.Sid,N+P,R2,Ss_30-22,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-22_T13,0,NA,0,0.018760285184589,0,0.018760285184589,NA,-1.72676056397658,NA,-1.72676056397658,0,C3
S.Sid,N+P,R2,Ss_30-25,Ss_30,2018-02-01,78,T13,Nutrients,Ss_30-25_T13,0,NA,0,0.006687433228444,0,0.006687433228444,NA,-2.17474054121942,NA,-2.17474054121942,0,C3
S.Sid,N+P,R2,Ss_20-30,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-30_T13,0,NA,0,0.028608039991748,5.05E-05,0.02865858710761,NA,-1.54351189577486,-4.29630361952319,-1.54274522449325,0.001763768593044,C1
S.Sid,N+P,R2,Ss_20-36,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-36_T13,0,NA,0,0.0042449038348,0.006765565153212,0.011010468988013,NA,-2.37213214393328,-2.16969591929253,-1.95819418197575,0.614466573638085,D
S.Sid,N+P,R2,Ss_20-41,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-41_T13,0,NA,0,0.001662861185241,0,0.001662861185241,NA,-2.77914400393738,NA,-2.77914400393738,0,C1
S.Sid,N+P,R2,Ss_20-48,Ss_20,2018-02-01,78,T13,Nutrients,Ss_20-48_T13,0,NA,0,0.006692032273276,0,0.006692032273276,NA,-2.17444197325778,NA,-2.17444197325778,0,C1
S.Sid,A,R1,Ss_22-8,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-8_T14,0,NA,0,0,0.004498471298783,0.004498471298783,NA,NA,-2.34693504606838,-2.34693504606838,1,D
S.Sid,A,R1,Ss_23-54,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-54_T14,0,NA,0,0.000290352416038,0.013961861343503,0.014252213759541,NA,-3.53707455582832,-1.85505667932565,-1.84611767257608,0.979627556747568,D
S.Sid,A,R1,Ss_27-19,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-19_T14,0,NA,0,0.001275014649122,0.005807285661374,0.007082300310497,NA,-2.89448482542888,-2.23602681042143,-2.14982566181592,0.819971676824738,D
S.Sid,A,R1,Ss_28-8,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-8_T14,0,NA,0,0.008711725810518,0.000299275399098,0.009011001209616,NA,-2.0598958018534,-3.52392898137287,-2.0452269520116,0.033212224938831,C1
S.Sid,A,R1,Ss_30-1,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-1_T14,0,NA,0,0.050886726235703,0,0.050886726235703,NA,-1.29339548827984,NA,-1.29339548827984,0,C3
S.Sid,A,R1,Ss_20-1,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-1_T14,0,NA,0,0.01173520369949,0,0.01173520369949,NA,-1.93050936752284,NA,-1.93050936752284,0,C1
S.Sid,A,R2,Ss_22-39,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-39_T14,0,NA,0,0.000136250169668,0.009683984056732,0.0098202342264,NA,-3.86566294823813,-2.01394593423226,-2.00787815355522,0.986125568237299,D
S.Sid,A,R2,Ss_23-79,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-79_T14,0,NA,0,7.25E-05,0.003327437367434,0.003399965516966,NA,-4.13949340289185,-2.47789011052915,-2.46852548762457,0.978667974963086,D
S.Sid,A,R2,Ss_27-94,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-94_T14,0,NA,0,0.000155346106634,0.004639828705779,0.004795174812413,NA,-3.80869962678899,-2.33349805252879,-2.31919555560854,0.967603661448972,D
S.Sid,A,R2,Ss_28-20,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-20_T14,0,NA,0,0.02365579286445,0,0.02365579286445,NA,-1.62606249124742,NA,-1.62606249124742,0,C1
S.Sid,A,R2,Ss_24-23,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-23_T14,0,NA,0,0.020511181903438,1.13E-05,0.020522464091797,NA,-1.68800931382215,-4.94760665389045,-1.6877704955474,0.000549748232406,C3
S.Sid,A,R2,Ss_30-23,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-23_T14,0,NA,0,0.045189946305547,0,0.045189946305547,NA,-1.34495817469488,NA,-1.34495817469488,0,C3
S.Sid,A,R2,Ss_20-45,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-45_T14,0,NA,0,0.014658186324831,0,0.014658186324831,NA,-1.83391976215365,NA,-1.83391976215365,0,C1
S.Sid,N,R1,Ss_22-24,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-24_T14,0,NA,0,0,0.014129083800731,0.014129083800731,NA,NA,-1.84988599902813,-1.84988599902813,1,D
S.Sid,N,R1,Ss_23-55,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-55_T14,0,NA,0,0,0.039489010963805,0.039489010963805,NA,NA,-1.40352374340554,-1.40352374340554,1,D
S.Sid,N,R1,Ss_27-12,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-12_T14,0,NA,0,0,0.011821290729674,0.011821290729674,NA,NA,-1.92733510161286,-1.92733510161286,1,D
S.Sid,N,R1,Ss_24-14,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-14_T14,0,NA,0,0.071696232241863,0.000427902125062,0.072124134366925,NA,-1.1445036666413,-3.36865555670306,-1.14191938620257,0.005932856301398,C3
S.Sid,N,R1,Ss_30-2,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-2_T14,0,NA,0,0.075173106584247,0,0.075173106584247,NA,-1.12393750184227,NA,-1.12393750184227,0,C3
S.Sid,N,R1,Ss_20-2,Ss_20,2018-02-05,82,T14,Nutrients,Ss_20-2_T14,0,NA,0,0.070929453819789,0,0.070929453819789,NA,-1.14917338434948,NA,-1.14917338434948,0,C1
S.Sid,N,R2,Ss_22-36,Ss_22,2018-02-05,82,T14,Nutrients,Ss_22-36_T14,0,NA,0,0.017558241809346,0.003772525037205,0.021330766846551,NA,-1.75551897423448,-2.42336786925043,-1.67099353127166,0.176858387902513,C1
S.Sid,N,R2,Ss_23-70,Ss_23,2018-02-05,82,T14,Nutrients,Ss_23-70_T14,0,NA,0,7.01E-05,0.008653784003715,0.008723894892765,NA,-4.15421452573171,-2.06279394888368,-2.05928957552884,0.991963350096366,D
S.Sid,N,R2,Ss_27-97,Ss_27,2018-02-05,82,T14,Nutrients,Ss_27-97_T14,0,NA,0,0.000170888297551,0.012071322625664,0.012242210923214,NA,-3.76728767679473,-1.91824514269819,-1.91214014223604,0.986041059198988,D
S.Sid,N,R2,Ss_28-30,Ss_28,2018-02-05,82,T14,Nutrients,Ss_28-30_T14,0,NA,0,0.029410590348061,0.000149634336435,0.029560224684496,NA,-1.53149625797058,-3.82496873793446,-1.52929226923303,0.005062016206981,C1
S.Sid,N,R2,Ss_24-27,Ss_24,2018-02-05,82,T14,Nutrients,Ss_24-27_T14,0,NA,0,0.108484655141269,0,0.108484655141269,NA,-0.964631687241864,NA,-0.964631687241864,0,C3
S.Sid,N,R2,Ss_30-24,Ss_30,2018-02-05,82,T14,Nutrients,Ss_30-24_T14,0,NA,0,0.092719255654462,0,0.092719255654462,NA,-1.0328300635248,NA,-1.0328300635248,0,C3
